board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk_start_ms,ppk_end_ms,ppk_duration_ms,ppk_n_samples,ppk_current_mean_uA,ppk_current_p95_uA,ppk_current_max_uA,ppk_charge_uC,ppk_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,29192,dilithium2,keygen,0,1312,3043761,36235,13010.14436,797,144,144,gcc-arm-none-eabi,O2,off,2220,2230,519,29856.25,29983.71,127.46,12747,30931.02141,36000.035,45073.941,3942.467989,13010.14436
NUCLEO-F446RE,STM32F446RE,84,29297,dilithium2,sign,14,2420,7716481,91862,4045.71013,797,144,144,gcc-arm-none-eabi,O2,off,2220,2230,519,29996.6,30034.58,37.98,3799,32279.4304,36523.371,44965,1225.972767,4045.71013
NUCLEO-F446RE,STM32F446RE,84,29347,dilithium2,verify_ok,2420,0,3184150,37906,4123.951341,797,144,144,gcc-arm-none-eabi,O2,off,2220,2230,519,30072.22,30110.21,37.99,3800,32895.03092,36840.6202,44149.602,1249.682225,4123.951341
NUCLEO-F446RE,STM32F446RE,84,29423,dilithium2,keygen,0,1312,3229456,38445,16883.31522,797,144,144,gcc-arm-none-eabi,O2,off,2220,2225,519,30123.01,30288.9,165.89,16590,30840.65421,36000.035,45182.934,5116.156126,16883.31522
NUCLEO-F446RE,STM32F446RE,84,29489,dilithium2,sign,14,2420,4496376,53528,4064.592041,797,144,144,gcc-arm-none-eabi,O2,off,2220,2225,519,30301.78,30339.76,37.98,3799,32430.08314,36680.625,44041.105,1231.694558,4064.592041
NUCLEO-F446RE,STM32F446RE,84,29540,dilithium2,verify_ok,2420,0,3184122,37906,3962.551697,797,144,144,gcc-arm-none-eabi,O2,off,2220,2225,519,30377.78,30414.07,36.29,3630,33088.26788,36733.066,43824.266,1200.773241,3962.551697
NUCLEO-F446RE,STM32F446RE,84,29614,dilithium2,keygen,0,1312,3065298,36491,9353.801547,797,144,144,gcc-arm-none-eabi,O2,off,2220,2225,519,30426.88,30518.9,92.02,9203,30802.92673,36052.309,44584.117,2834.485317,9353.801547
NUCLEO-F446RE,STM32F446RE,84,29756,dilithium2,sign,14,2420,10828150,128906,4030.943553,797,144,144,gcc-arm-none-eabi,O2,off,2221,2225,519,30531.61,30569.57,37.96,3797,32178.55759,36523.371,44856.109,1221.498046,4030.943553
NUCLEO-F446RE,STM32F446RE,84,29807,dilithium2,verify_ok,2420,0,3183467,37898,4160.373235,797,144,144,gcc-arm-none-eabi,O2,off,2221,2225,519,30607.22,30645.74,38.52,3853,32728.95021,36785.527,43824.266,1260.719162,4160.373235
NUCLEO-F446RE,STM32F446RE,84,29880,dilithium2,keygen,0,1312,3087064,36750,5495.077138,797,144,144,gcc-arm-none-eabi,O2,off,2221,2225,519,30658.55,30712.19,53.64,5365,31043.5289,36052.309,44747.273,1665.17489,5495.077138
NUCLEO-F446RE,STM32F446RE,84,29984,dilithium2,sign,14,2420,7591478,90374,4065.189815,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,30724.9,30762.88,37.98,3799,32434.8526,36733.066,44149.602,1231.875702,4065.189815
NUCLEO-F446RE,STM32F446RE,84,30034,dilithium2,verify_ok,2420,0,3184048,37905,4026.137169,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,30800.65,30837.22,36.57,3658,33361.81478,36680.625,44149.602,1220.041566,4026.137169
NUCLEO-F446RE,STM32F446RE,84,30108,dilithium2,keygen,0,1312,3086720,36746,13169.38299,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,30850.03,30979.18,129.15,12916,30899.90026,35895.523,45291.977,3990.722118,13169.38299
NUCLEO-F446RE,STM32F446RE,84,30229,dilithium2,sign,14,2420,9033688,107543,4077.273182,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,30992.07,31030.03,37.96,3797,32548.40168,36733.066,44475.41,1235.537328,4077.273182
NUCLEO-F446RE,STM32F446RE,84,30280,dilithium2,verify_ok,2420,0,3184424,37909,3993.668911,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31067.19,31104,36.81,3682,32877.00898,36680.625,44149.602,1210.2027,3993.668911
NUCLEO-F446RE,STM32F446RE,84,30354,dilithium2,keygen,0,1312,3086713,36746,9177.844366,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31116.8,31207.34,90.54,9055,30717.52772,35895.523,45019.461,2781.164959,9177.844366
NUCLEO-F446RE,STM32F446RE,84,30474,dilithium2,sign,14,2420,8970203,106788,4157.685481,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31220.05,31258.03,37.98,3799,33172.846,36628.191,43661.773,1259.904691,4157.685481
NUCLEO-F446RE,STM32F446RE,84,30526,dilithium2,verify_ok,2420,0,3239288,38562,4008.758249,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31295.62,31332.43,36.81,3682,33001.22866,36628.191,44475.41,1214.775227,4008.758249
NUCLEO-F446RE,STM32F446RE,84,30599,dilithium2,keygen,0,1312,3000042,35714,10962.547,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31345.23,31453,107.77,10778,30824.75586,36000.035,45401.074,3321.983939,10962.547
NUCLEO-F446RE,STM32F446RE,84,30722,dilithium2,sign,14,2420,9208966,109630,4042.361189,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31466.34,31504.33,37.99,3800,32244.22048,36628.191,44638.488,1224.957936,4042.361189
NUCLEO-F446RE,STM32F446RE,84,30774,dilithium2,verify_ok,2420,0,3304780,39342,3992.563821,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31542.16,31578.98,36.82,3683,32858.98492,36785.527,43607.637,1209.867825,3992.563821
NUCLEO-F446RE,STM32F446RE,84,30848,dilithium2,keygen,0,1312,3043663,36234,10960.08511,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31591.78,31698.79,107.01,10702,31036.70603,36052.309,44965,3321.237912,10960.08511
NUCLEO-F446RE,STM32F446RE,84,31063,dilithium2,sign,14,2420,17015326,202563,4146.326985,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31712.24,31750.86,38.62,3863,32533.99075,36575.773,44965,1256.462723,4146.326985
NUCLEO-F446RE,STM32F446RE,84,31114,dilithium2,verify_ok,2420,0,3183920,37903,3921.152322,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31788.68,31824.47,35.79,3580,33199.99934,36733.066,43770.09,1188.227976,3921.152322
NUCLEO-F446RE,STM32F446RE,84,31188,dilithium2,keygen,0,1312,3086867,36748,11168.12243,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,31837.28,31947.14,109.86,10987,30805.38435,36000.035,44910.547,3384.279524,11168.12243
NUCLEO-F446RE,STM32F446RE,84,31389,dilithium2,sign,14,2420,15766690,187698,4207.036842,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,31959.95,31999.37,39.42,3943,32340.42742,36575.773,43986.875,1274.859649,4207.036842
NUCLEO-F446RE,STM32F446RE,84,31440,dilithium2,verify_ok,2420,0,3184043,37905,3962.100077,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,32037.24,32073.55,36.31,3632,33066.2734,36704.22345,43499.398,1200.636387,3962.100077
NUCLEO-F446RE,STM32F446RE,84,31514,dilithium2,keygen,0,1312,3043698,36234,20619.49379,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,32086.34,32289.29,202.95,20296,30787.54103,36000.035,45182.934,6248.331453,20619.49379
NUCLEO-F446RE,STM32F446RE,84,31732,dilithium2,sign,14,2420,17266996,205559,4121.611168,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32302.17,32340.13,37.96,3797,32902.34671,36628.191,44421.074,1248.973081,4121.611168
NUCLEO-F446RE,STM32F446RE,84,31783,dilithium2,verify_ok,2420,0,3184251,37907,4044.06285,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32377.9,32414.72,36.82,3683,33282.82431,36680.625,44421.074,1225.473591,4044.06285
NUCLEO-F446RE,STM32F446RE,84,31859,dilithium2,keygen,0,1312,3185721,37925,18924.71335,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32427.53,32615.61,188.08,18809,30491.07625,36000.035,45346.52,5734.76162,18924.71335
NUCLEO-F446RE,STM32F446RE,84,32075,dilithium2,sign,14,2420,17136994,204011,4037.958702,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32628.5,32666.49,37.99,3800,32209.10368,36523.371,44312.449,1223.623849,4037.958702
NUCLEO-F446RE,STM32F446RE,84,32128,dilithium2,verify_ok,2420,0,3304428,39338,3972.702104,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32704.63,32740.93,36.3,3631,33163.88767,36733.066,44095.348,1203.849122,3972.702104
NUCLEO-F446RE,STM32F446RE,84,32201,dilithium2,keygen,0,1312,3043615,36233,20843.4711,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32753.74,32959.71,205.97,20598,30665.64724,35895.523,45291.977,6316.203363,20843.4711
NUCLEO-F446RE,STM32F446RE,84,32306,dilithium2,sign,14,2420,7722860,91938,4145.497933,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,32972.59,33010.54,37.95,3796,33101.75217,36733.066,43770.09,1256.211495,4145.497933
NUCLEO-F446RE,STM32F446RE,84,32356,dilithium2,verify_ok,2420,0,3183875,37903,4096.052758,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,33048.29,33086.27,37.98,3799,32681.09817,36680.625,44258.152,1241.228109,4096.052758
NUCLEO-F446RE,STM32F446RE,84,32429,dilithium2,keygen,0,1312,2999786,35711,20540.2016,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33099.07,33303.46,204.39,20440,30453.07263,35895.523,45291.977,6224.303516,20540.2016
NUCLEO-F446RE,STM32F446RE,84,32572,dilithium2,sign,14,2420,10939882,130236,4260.836988,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33316.35,33355.77,39.42,3943,32754.0011,36628.191,44584.117,1291.162724,4260.836988
NUCLEO-F446RE,STM32F446RE,84,32623,dilithium2,verify_ok,2420,0,3183638,37900,3989.812717,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33392.96,33429.26,36.3,3631,33306.72608,36837.996,44041.105,1209.034157,3989.812717
NUCLEO-F446RE,STM32F446RE,84,32697,dilithium2,keygen,0,1312,3065311,36491,9430.621559,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33442.07,33534.22,92.15,9216,31012.09017,36052.309,44856.109,2857.764109,9430.621559
NUCLEO-F446RE,STM32F446RE,84,32799,dilithium2,sign,14,2420,7482193,89073,4069.831739,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33546.94,33584.93,37.99,3800,32463.34154,36470.977,44638.488,1233.282345,4069.831739
NUCLEO-F446RE,STM32F446RE,84,32850,dilithium2,verify_ok,2420,0,3183632,37900,3933.379883,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33622.51,33658.29,35.78,3579,33312.83672,36733.066,43715.926,1191.933298,3933.379883
NUCLEO-F446RE,STM32F446RE,84,32924,dilithium2,keygen,0,1312,3131135,37275,13213.99162,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33671.1,33801.59,130.49,13050,30686.18197,35947.773,44965,4004.239886,13213.99162
NUCLEO-F446RE,STM32F446RE,84,33032,dilithium2,sign,14,2420,7952435,94671,4151.657469,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33814.48,33852.45,37.97,3798,33133.47434,36523.371,44856.109,1258.078021,4151.657469
NUCLEO-F446RE,STM32F446RE,84,33083,dilithium2,verify_ok,2420,0,3184048,37905,3959.526238,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33890.07,33926.62,36.55,3656,32827.80946,36680.625,43986.875,1199.856436,3959.526238
NUCLEO-F446RE,STM32F446RE,84,33156,dilithium2,keygen,0,1312,3065518,36494,9133.675842,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,33939.42,34028.64,89.22,8923,31021.97443,35895.523,45291.977,2767.780558,9133.675842
NUCLEO-F446RE,STM32F446RE,84,33242,dilithium2,sign,14,2420,6111246,72752,4113.419906,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,34041.35,34079.32,37.97,3798,32828.30868,36733.066,43932.66,1246.490881,4113.419906
NUCLEO-F446RE,STM32F446RE,84,33292,dilithium2,verify_ok,2420,0,3184077,37905,4031.642979,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,34116.49,34153.84,37.35,3736,32709.77226,36641.2995,44421.074,1221.709994,4031.642979
NUCLEO-F446RE,STM32F446RE,84,33366,dilithium2,keygen,0,1312,3065298,36491,9630.778288,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,34167.19,34262.05,94.86,9487,30765.52459,35947.773,45019.461,2918.417663,9630.778288
NUCLEO-F446RE,STM32F446RE,84,33552,dilithium2,sign,14,2420,14507121,172703,4127.375703,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,34274.76,34312.73,37.97,3798,32939.68686,36733.066,44095.348,1250.71991,4127.375703
NUCLEO-F446RE,STM32F446RE,84,33602,dilithium2,verify_ok,2420,0,3183839,37902,4036.608294,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,34349.99,34386.55,36.56,3657,33457.73071,36628.191,44747.273,1223.214635,4036.608294
NUCLEO-F446RE,STM32F446RE,84,33676,dilithium2,keygen,0,1312,3065215,36490,7512.454061,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,34399.35,34472.25,72.9,7291,31227.72607,35895.523,44747.273,2276.501231,7512.454061
NUCLEO-F446RE,STM32F446RE,84,33971,dilithium2,sign,14,2420,23678873,281891,4080.120092,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,34484.96,34522.94,37.98,3799,32553.97651,36733.066,44421.074,1236.400028,4080.120092
NUCLEO-F446RE,STM32F446RE,84,34023,dilithium2,verify_ok,2420,0,3304612,39340,4036.580856,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,34560.44,34597,36.56,3657,33457.50328,36796.0208,44149.602,1223.20632,4036.580856
NUCLEO-F446RE,STM32F446RE,84,34097,dilithium2,keygen,0,1312,3065209,36490,17468.92343,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,34609.81,34782.84,173.03,17304,30593.61475,36052.309,45073.941,5293.61316,17468.92343
NUCLEO-F446RE,STM32F446RE,84,34184,dilithium2,sign,14,2420,6221794,74068,4142.85865,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,34795.72,34833.69,37.97,3798,33063.25289,36628.191,44421.074,1255.411712,4142.85865
NUCLEO-F446RE,STM32F446RE,84,34235,dilithium2,verify_ok,2420,0,3183845,37902,4020.337683,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,34871.05,34907.61,36.56,3657,33322.87053,36785.527,43824.266,1218.284147,4020.337683
NUCLEO-F446RE,STM32F446RE,84,34309,dilithium2,keygen,0,1312,3142493,37410,28557.90682,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,34920.4,35202.77,282.37,28238,30647.41707,35947.773,45346.52,8653.911158,28557.90682
NUCLEO-F446RE,STM32F446RE,84,34375,dilithium2,sign,14,2420,4496708,53532,4239.950967,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,35215.64,35255.03,39.39,3940,32618.26927,36680.625,44747.273,1284.833626,4239.950967
NUCLEO-F446RE,STM32F446RE,84,34426,dilithium2,verify_ok,2420,0,3184489,37910,4006.300623,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,35292.75,35329.29,36.54,3655,33224.69874,36837.996,44312.449,1214.030492,4006.300623
NUCLEO-F446RE,STM32F446RE,84,34500,dilithium2,keygen,0,1312,3087622,36757,7565.323237,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,35342.08,35416.27,74.19,7420,30900.69003,36156.898,45291.977,2292.522193,7565.323237
NUCLEO-F446RE,STM32F446RE,84,34663,dilithium2,sign,14,2420,12549105,149394,4084.77893,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35428.98,35466.95,37.97,3798,32599.73129,36575.773,44149.602,1237.811797,4084.77893
NUCLEO-F446RE,STM32F446RE,84,34713,dilithium2,verify_ok,2420,0,3184292,37908,4083.713446,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35504.13,35541.61,37.48,3749,33017.31385,36837.996,43715.926,1237.488923,4083.713446
NUCLEO-F446RE,STM32F446RE,84,34788,dilithium2,keygen,0,1312,3108890,37010,5505.330078,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35554.4,35608.03,53.63,5364,31107.25045,36000.035,44692.875,1668.281842,5505.330078
NUCLEO-F446RE,STM32F446RE,84,34911,dilithium2,sign,14,2420,9261392,110254,4127.003468,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35620.74,35658.71,37.97,3798,32936.71613,36680.625,43824.266,1250.607111,4127.003468
NUCLEO-F446RE,STM32F446RE,84,34962,dilithium2,verify_ok,2420,0,3184048,37905,4038.256464,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35696.48,35733.28,36.8,3681,33253.1,36733.066,44095.348,1223.71408,4038.256464
NUCLEO-F446RE,STM32F446RE,84,35036,dilithium2,keygen,0,1312,3065596,36495,15130.98224,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35746.08,35895.75,149.67,14968,30635.03797,35895.523,45182.934,4585.146134,15130.98224
NUCLEO-F446RE,STM32F446RE,84,35213,dilithium2,sign,14,2420,13807141,164370,4087.863416,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35908.64,35946.6,37.96,3797,32632.9423,36785.527,44041.105,1238.74649,4087.863416
NUCLEO-F446RE,STM32F446RE,84,35264,dilithium2,verify_ok,2420,0,3183938,37904,4028.161693,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,35983.99,36021.04,37.05,3706,32946.15543,36680.625,43391.211,1220.655059,4028.161693
NUCLEO-F446RE,STM32F446RE,84,35338,dilithium2,keygen,0,1312,3043492,36232,11310.39652,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,36034.44,36144.83,110.39,11040,31048.03774,35947.773,45346.52,3427.392886,11310.39652
NUCLEO-F446RE,STM32F446RE,84,35550,dilithium2,sign,14,2420,16713675,198972,4075.490121,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,36157.64,36195.6,37.96,3797,32534.16771,36837.996,44041.105,1234.997006,4075.490121
NUCLEO-F446RE,STM32F446RE,84,35601,dilithium2,verify_ok,2420,0,3183868,37903,3972.372165,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,36233.36,36269.9,36.54,3655,32943.32624,36628.191,44747.273,1203.749141,3972.372165
NUCLEO-F446RE,STM32F446RE,84,35676,dilithium2,keygen,0,1312,3065916,36499,16546.67037,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36282.7,36447.28,164.58,16459,30466.2932,35947.773,45346.52,5014.142535,16546.67037
NUCLEO-F446RE,STM32F446RE,84,35763,dilithium2,sign,14,2420,6221250,74062,4123.346994,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36460.16,36498.1,37.94,3795,32933.55533,36696.3573,44312.449,1249.499089,4123.346994
NUCLEO-F446RE,STM32F446RE,84,35814,dilithium2,verify_ok,2420,0,3183996,37904,3972.079092,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36535.76,36572.04,36.28,3629,33176.96612,36733.066,44475.41,1203.660331,3972.079092
NUCLEO-F446RE,STM32F446RE,84,35888,dilithium2,keygen,0,1312,3152469,37529,20311.30679,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36585.45,36784.77,199.32,19933,30879.69824,35895.523,45291.977,6154.941453,20311.30679
NUCLEO-F446RE,STM32F446RE,84,35955,dilithium2,sign,14,2420,4496660,53531,4043.675254,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36797.65,36835.61,37.96,3797,32280.1933,36575.773,44801.684,1225.356138,4043.675254
NUCLEO-F446RE,STM32F446RE,84,36006,dilithium2,verify_ok,2420,0,3184207,37907,4015.661791,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36874.35,36910.89,36.54,3655,33302.33195,36853.7412,43445.297,1216.867209,4015.661791
NUCLEO-F446RE,STM32F446RE,84,36080,dilithium2,keygen,0,1312,3109425,37016,7536.098017,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,36923.69,36997.86,74.17,7418,30789.61933,36052.309,45019.461,2283.666066,7536.098017
NUCLEO-F446RE,STM32F446RE,84,36206,dilithium2,sign,14,2420,9563217,113847,4140.21497,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,37010.56,37048.52,37.96,3797,33050.85872,36785.527,44203.871,1254.610597,4140.21497
NUCLEO-F446RE,STM32F446RE,84,36257,dilithium2,verify_ok,2420,0,3184435,37909,4094.05263,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,37085.69,37123.28,37.59,3760,33004.04387,36733.066,44421.074,1240.622009,4094.05263
NUCLEO-F446RE,STM32F446RE,84,36331,dilithium2,keygen,0,1312,3087480,36755,5539.35706,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,37136.56,37190.17,53.61,5362,31311.19285,36049.6953,44312.449,1678.593049,5539.35706
NUCLEO-F446RE,STM32F446RE,84,36418,dilithium2,sign,14,2420,6225470,74112,4122.523237,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,37202.87,37240.84,37.97,3798,32900.96038,36680.625,44421.074,1249.249466,4122.523237
NUCLEO-F446RE,STM32F446RE,84,36470,dilithium2,verify_ok,2420,0,3239321,38563,4076.414464,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,37278.03,37315.11,37.08,3709,33313.83793,36890.48,43499.398,1235.27711,4076.414464
NUCLEO-F446RE,STM32F446RE,84,36545,dilithium2,keygen,0,1312,3109124,37013,11667.68035,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,37327.91,37441.98,114.07,11408,30995.53531,36052.309,44856.109,3535.660713,11667.68035
NUCLEO-F446RE,STM32F446RE,84,36745,dilithium2,sign,14,2420,15768892,187724,4040.035064,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,37454.78,37492.75,37.97,3798,32242.64023,36680.625,43932.66,1224.25305,4040.035064
NUCLEO-F446RE,STM32F446RE,84,36796,dilithium2,verify_ok,2420,0,3184401,37909,3990.326467,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,37530.54,37567.35,36.81,3682,32849.49303,36733.066,44258.152,1209.189838,3990.326467
NUCLEO-F446RE,STM32F446RE,84,36870,dilithium2,keygen,0,1312,3044112,36239,7585.309966,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,37580.15,37654.39,74.24,7425,30961.45983,36052.309,44638.488,2298.578778,7585.309966
NUCLEO-F446RE,STM32F446RE,84,36936,dilithium2,sign,14,2420,4496689,53532,4174.251122,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,37667.76,37706.37,38.61,3862,32761.57944,36680.625,44312.449,1264.924582,4174.251122
NUCLEO-F446RE,STM32F446RE,84,36988,dilithium2,verify_ok,2420,0,3304374,39337,4074.710455,797,144,144,gcc-arm-none-eabi,O2,off,2221,2225,519,37743.91,37780.98,37.07,3708,33308.89517,36837.996,43066.969,1234.760744,4074.710455
NUCLEO-F446RE,STM32F446RE,84,37062,dilithium2,keygen,0,1312,3086896,36748,19045.37415,797,144,144,gcc-arm-none-eabi,O2,off,2221,2225,519,37793.77,37981.79,188.02,18803,30695.27444,36052.309,45728.68,5771.3255,19045.37415
NUCLEO-F446RE,STM32F446RE,84,37443,dilithium2,sign,14,2420,30900915,367868,4085.98789,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,37994.68,38032.63,37.95,3796,32626.56517,36733.066,43986.875,1238.178148,4085.98789
NUCLEO-F446RE,STM32F446RE,84,37494,dilithium2,verify_ok,2420,0,3184303,37908,3965.451785,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38070.42,38106.71,36.29,3630,33112.48432,36733.066,44312.449,1201.652056,3965.451785
NUCLEO-F446RE,STM32F446RE,84,37569,dilithium2,keygen,0,1312,3108969,37011,5542.792525,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,38119.5,38173.1,53.6,5361,31336.45706,35947.773,44421.074,1679.634099,5542.792525
NUCLEO-F446RE,STM32F446RE,84,37656,dilithium2,sign,14,2420,6227603,74138,4277.16324,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,38185.81,38225.19,39.38,3939,32912.9018,36680.625,44529.758,1296.110073,4277.16324
NUCLEO-F446RE,STM32F446RE,84,37706,dilithium2,verify_ok,2420,0,3183511,37898,4047.16244,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,38262.71,38299.51,36.8,3681,33326.43643,36733.066,44095.348,1226.412861,4047.16244
NUCLEO-F446RE,STM32F446RE,84,37781,dilithium2,keygen,0,1312,3109216,37014,37230.0874,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,38312.31,38680.86,368.55,36856,30611.43581,35947.773,45455.645,11281.84467,37230.0874
NUCLEO-F446RE,STM32F446RE,84,37848,dilithium2,sign,14,2420,4496896,53534,4141.953094,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38693.75,38731.73,37.98,3799,33047.32231,36785.527,43986.875,1255.137301,4141.953094
NUCLEO-F446RE,STM32F446RE,84,37898,dilithium2,verify_ok,2420,0,3184121,37906,4042.629252,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38769.67,38806.74,37.07,3708,33046.646,36680.625,43715.926,1225.039167,4042.629252
NUCLEO-F446RE,STM32F446RE,84,37972,dilithium2,keygen,0,1312,3065484,36493,7496.548852,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38819.54,38893.81,74.27,7428,30586.79777,35947.773,44584.117,2271.68147,7496.548852
NUCLEO-F446RE,STM32F446RE,84,38078,dilithium2,sign,14,2420,7838557,93316,4133.621614,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38906.52,38944.48,37.96,3797,32998.22472,36680.625,43932.66,1252.61261,4133.621614
NUCLEO-F446RE,STM32F446RE,84,38129,dilithium2,verify_ok,2420,0,3184114,37906,4054.089174,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,38982.07,39019.14,37.07,3708,33140.32562,36628.191,44529.758,1228.511871,4054.089174
NUCLEO-F446RE,STM32F446RE,84,38203,dilithium2,keygen,0,1312,3086976,36749,5455.045987,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,39032.44,39086.06,53.62,5363,30828.87427,36000.035,44910.547,1653.044239,5455.045987
NUCLEO-F446RE,STM32F446RE,84,38288,dilithium2,sign,14,2420,5992894,71343,4122.703239,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,39098.77,39136.73,37.96,3797,32911.06459,36523.371,44638.488,1249.304012,4122.703239
NUCLEO-F446RE,STM32F446RE,84,38340,dilithium2,verify_ok,2420,0,3304413,39338,4003.884151,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,39174.38,39210.93,36.55,3656,33195.57394,36785.527,44041.105,1213.298228,4003.884151
