board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk_start_ms,ppk_end_ms,ppk_duration_ms,ppk_n_samples,ppk_current_mean_uA,ppk_current_p95_uA,ppk_current_max_uA,ppk_charge_uC,ppk_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,10442,kyber512,decaps,768,32,1208625,14388,1120.591995,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,10964.32,10975.12,10.8,1081,31441.97518,35843.289,42581.484,339.5733319,1120.591995
NUCLEO-F446RE,STM32F446RE,84,10491,kyber512,keygen,0,800,908061,10810,1229.854079,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,10987.91,10999.93,12.02,1203,31005.24578,36313.879,42958.992,372.6830543,1229.854079
NUCLEO-F446RE,STM32F446RE,84,10515,kyber512,encaps,800,768,1011003,12035,1507.236401,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,11012.98,11028.12,15.14,1515,30167.65544,35791.066,42419.891,456.7383034,1507.236401
NUCLEO-F446RE,STM32F446RE,84,10543,kyber512,decaps,768,32,1208275,14384,1141.161531,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,11066.31,11077.11,10.8,1081,32019.12264,36000.035,43120.977,345.8065245,1141.161531
NUCLEO-F446RE,STM32F446RE,84,10592,kyber512,keygen,0,800,908161,10811,1227.345357,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,11089.9,11101.94,12.04,1205,30890.60095,36313.879,42258.414,371.9228354,1227.345357
NUCLEO-F446RE,STM32F446RE,84,10617,kyber512,encaps,800,768,1011080,12036,1465.84968,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,527,11114.99,11129.37,14.38,1439,30889.9077,35843.289,43120.977,444.1968728,1465.84968
NUCLEO-F446RE,STM32F446RE,84,10645,kyber512,decaps,768,32,1208337,14384,1122.915571,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11167.32,11178.12,10.8,1081,31507.1709,35895.523,43283.078,340.2774457,1122.915571
NUCLEO-F446RE,STM32F446RE,84,10694,kyber512,keygen,0,800,908077,10810,1226.184305,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11190.9,11202.93,12.03,1204,30887.03254,36209.211,42473.742,371.5710015,1226.184305
NUCLEO-F446RE,STM32F446RE,84,10718,kyber512,encaps,800,768,1010990,12035,1479.479724,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11215.98,11230.36,14.38,1439,31177.13414,35843.289,42958.992,448.327189,1479.479724
NUCLEO-F446RE,STM32F446RE,84,10746,kyber512,decaps,768,32,1208279,14384,1124.151605,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11268.32,11279.12,10.8,1081,31541.85199,35947.773,43175,340.6520014,1124.151605
NUCLEO-F446RE,STM32F446RE,84,10795,kyber512,keygen,0,800,907974,10809,1240.01348,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11292.53,11304.56,12.03,1204,31235.38325,36156.898,42419.891,375.7616605,1240.01348
NUCLEO-F446RE,STM32F446RE,84,10819,kyber512,encaps,800,768,1010895,12034,1480.631257,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11318.13,11332.5,14.37,1438,31223.11333,36000.035,43283.078,448.6761385,1480.631257
NUCLEO-F446RE,STM32F446RE,84,10847,kyber512,decaps,768,32,1208170,14382,1129.146289,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11370.33,11381.12,10.79,1080,31711.357,36104.598,43120.977,342.165542,1129.146289
NUCLEO-F446RE,STM32F446RE,84,10896,kyber512,keygen,0,800,962251,11455,1245.589243,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11393.91,11405.93,12.02,1203,31401.93726,35947.773,42473.742,377.4512859,1245.589243
NUCLEO-F446RE,STM32F446RE,84,10921,kyber512,encaps,800,768,1010531,12030,1461.416326,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11418.98,11433.35,14.37,1438,30817.91455,36052.309,43229.031,442.8534321,1461.416326
NUCLEO-F446RE,STM32F446RE,84,10948,kyber512,decaps,768,32,1207793,14378,1125.761981,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11471.32,11482.13,10.81,1082,31557.81629,36154.283,42635.375,341.1399941,1125.761981
NUCLEO-F446RE,STM32F446RE,84,10997,kyber512,keygen,0,800,908153,10811,1210.751605,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11494.92,11506.95,12.03,1204,30498.28977,35843.289,42258.414,366.8944259,1210.751605
NUCLEO-F446RE,STM32F446RE,84,11021,kyber512,encaps,800,768,1011057,12036,1481.226328,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11520,11534.38,14.38,1439,31213.9404,36156.898,42743.195,448.8564629,1481.226328
NUCLEO-F446RE,STM32F446RE,84,11049,kyber512,decaps,768,32,1208356,14385,1197.732995,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11572.35,11583.81,11.46,1147,31670.97665,36141.208,42419.891,362.9493924,1197.732995
NUCLEO-F446RE,STM32F446RE,84,11098,kyber512,keygen,0,800,907754,10806,1235.091639,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11596.6,11608.62,12.02,1203,31137.28733,35738.855,42689.281,374.2701937,1235.091639
NUCLEO-F446RE,STM32F446RE,84,11122,kyber512,encaps,800,768,1010673,12031,1479.008907,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11621.68,11636.05,14.37,1438,31188.90168,36261.539,42689.281,448.1845171,1479.008907
NUCLEO-F446RE,STM32F446RE,84,11151,kyber512,decaps,768,32,1273259,15157,1152.222789,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,527,11673.37,11684.17,10.8,1081,32329.4834,36261.539,42473.742,349.1584208,1152.222789
NUCLEO-F446RE,STM32F446RE,84,11200,kyber512,keygen,0,800,907979,10809,1244.498369,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11696.96,11709,12.04,1205,31322.31876,35624.0426,42473.742,377.1207178,1244.498369
NUCLEO-F446RE,STM32F446RE,84,11224,kyber512,encaps,800,768,1010905,12034,1473.186864,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11722.06,11736.44,14.38,1439,31044.52446,36209.211,42473.742,446.4202618,1473.186864
NUCLEO-F446RE,STM32F446RE,84,11252,kyber512,decaps,768,32,1208192,14383,1122.889542,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11774.4,11785.2,10.8,1081,31506.44057,36209.211,42689.281,340.2695582,1122.889542
NUCLEO-F446RE,STM32F446RE,84,11300,kyber512,keygen,0,800,908144,10811,1205.29549,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11797.99,11810.01,12.02,1203,30386.11128,35686.66,43012.977,365.2410576,1205.29549
NUCLEO-F446RE,STM32F446RE,84,11324,kyber512,encaps,800,768,1011076,12036,1502.090893,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11823.07,11838.22,15.15,1516,30044.82234,36104.598,42312.227,455.1790584,1502.090893
NUCLEO-F446RE,STM32F446RE,84,11352,kyber512,decaps,768,32,1208374,14385,1119.24455,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11876.43,11887.23,10.8,1081,31404.16807,36000.035,42473.742,339.1650151,1119.24455
NUCLEO-F446RE,STM32F446RE,84,11401,kyber512,keygen,0,800,908204,10811,1223.134647,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,11900.02,11912.04,12.02,1203,30835.84548,35738.855,43445.297,370.6468626,1223.134647
NUCLEO-F446RE,STM32F446RE,84,11426,kyber512,encaps,800,768,1011136,12037,1469.092081,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,11925.09,11939.47,14.38,1439,30958.23494,36005.2624,43066.969,445.1794185,1469.092081
NUCLEO-F446RE,STM32F446RE,84,11454,kyber512,decaps,768,32,1208384,14385,1125.817005,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,11976.44,11987.24,10.8,1081,31588.5804,36052.309,42204.617,341.1566683,1125.817005
NUCLEO-F446RE,STM32F446RE,84,11503,kyber512,keygen,0,800,908040,10810,1222.873996,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12000.03,12012.05,12.02,1203,30829.27435,35738.855,43499.398,370.5678777,1222.873996
NUCLEO-F446RE,STM32F446RE,84,11527,kyber512,encaps,800,768,1010949,12035,1472.982544,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12025.1,12039.48,14.38,1439,31040.21881,36052.309,43175,446.3583465,1472.982544
NUCLEO-F446RE,STM32F446RE,84,11555,kyber512,decaps,768,32,1208238,14383,1123.467546,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12077.43,12088.24,10.81,1082,31493.49778,35843.289,42419.891,340.444711,1123.467546
NUCLEO-F446RE,STM32F446RE,84,11604,kyber512,keygen,0,800,907861,10807,1244.666944,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12101.69,12113.72,12.03,1204,31352.60192,36044.4679,42958.992,377.1718011,1244.666944
NUCLEO-F446RE,STM32F446RE,84,11628,kyber512,encaps,800,768,1010766,12032,1478.205254,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12127.29,12141.67,14.38,1439,31150.2772,35895.523,42797.125,447.9409861,1478.205254
NUCLEO-F446RE,STM32F446RE,84,11656,kyber512,decaps,768,32,1208065,14381,1113.172721,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12179.46,12190.26,10.8,1081,31233.8025,35738.855,42043.297,337.325067,1113.172721
NUCLEO-F446RE,STM32F446RE,84,11705,kyber512,keygen,0,800,962665,11460,1231.463884,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12203.04,12215.07,12.03,1204,31020.02276,36306.028,42689.281,373.1708738,1231.463884
NUCLEO-F446RE,STM32F446RE,84,11730,kyber512,encaps,800,768,1010935,12034,1472.776979,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12228.12,12242.49,14.37,1438,31057.48464,35895.523,42581.484,446.2960542,1472.776979
NUCLEO-F446RE,STM32F446RE,84,11757,kyber512,decaps,768,32,1208211,14383,1110.9904,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12280.46,12291.25,10.79,1080,31201.46038,35738.855,42258.414,336.6637575,1110.9904
NUCLEO-F446RE,STM32F446RE,84,11806,kyber512,keygen,0,800,907601,10804,1249.468519,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12304.05,12316.08,12.03,1204,31473.55144,36209.211,42905.023,378.6268238,1249.468519
NUCLEO-F446RE,STM32F446RE,84,11830,kyber512,encaps,800,768,1010529,12030,1475.023432,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12329.13,12343.51,14.38,1439,31083.22653,35843.289,42635.375,446.9767975,1475.023432
NUCLEO-F446RE,STM32F446RE,84,11858,kyber512,decaps,768,32,1207818,14378,1181.77244,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12381.48,12392.93,11.45,1146,31276.23237,35830.23325,42797.125,358.1128607,1181.77244
NUCLEO-F446RE,STM32F446RE,84,11906,kyber512,keygen,0,800,908430,10814,1255.264283,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12405.73,12417.76,12.03,1204,31619.54415,36366.23,42419.891,380.3831162,1255.264283
NUCLEO-F446RE,STM32F446RE,84,11930,kyber512,encaps,800,768,1011340,12039,1472.016076,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12430.81,12445.2,14.39,1440,30998.29586,35791.066,42635.375,446.0654775,1472.016076
NUCLEO-F446RE,STM32F446RE,84,11959,kyber512,decaps,768,32,1273948,15166,1139.899002,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2248,526,12482.52,12493.31,10.79,1080,32013.34014,35845.9007,42958.992,345.4239401,1139.899002
NUCLEO-F446RE,STM32F446RE,84,12007,kyber512,keygen,0,800,908161,10811,1220.905214,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12506.1,12518.13,12.03,1204,30754.05461,36261.539,42312.227,369.971277,1220.905214
NUCLEO-F446RE,STM32F446RE,84,12031,kyber512,encaps,800,768,1011079,12036,1464.865042,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12531.18,12545.55,14.37,1438,30890.64004,35843.289,42581.484,443.8984974,1464.865042
NUCLEO-F446RE,STM32F446RE,84,12059,kyber512,decaps,768,32,1208356,14385,1137.896272,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12582.52,12593.32,10.8,1081,31927.50482,35895.523,43012.977,344.817052,1137.896272
NUCLEO-F446RE,STM32F446RE,84,12108,kyber512,keygen,0,800,908077,10810,1240.694641,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12606.11,12618.15,12.04,1205,31226.58413,36313.879,42097.055,375.9680729,1240.694641
NUCLEO-F446RE,STM32F446RE,84,12132,kyber512,encaps,800,768,1011001,12035,1505.615692,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12631.2,12646.37,15.17,1518,30075.62157,35686.66,42743.195,456.2471792,1505.615692
NUCLEO-F446RE,STM32F446RE,84,12160,kyber512,decaps,768,32,1208283,14384,1115.855142,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12683.55,12694.35,10.8,1081,31309.06682,35895.523,42905.023,338.1379217,1115.855142
NUCLEO-F446RE,STM32F446RE,84,12209,kyber512,keygen,0,800,908105,10810,1209.823592,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12707.15,12719.18,12.03,1204,30474.91353,36306.028,42258.414,366.6132098,1209.823592
NUCLEO-F446RE,STM32F446RE,84,12234,kyber512,encaps,800,768,1076385,12814,1459.446094,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,527,12732.25,12746.63,14.38,1439,30754.96468,35791.066,42527.609,442.2563921,1459.446094
NUCLEO-F446RE,STM32F446RE,84,12262,kyber512,decaps,768,32,1208267,14384,1123.663216,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12784.61,12795.41,10.8,1081,31528.14859,35895.523,43175,340.5040048,1123.663216
NUCLEO-F446RE,STM32F446RE,84,12311,kyber512,keygen,0,800,907739,10806,1246.081671,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12808.21,12820.24,12.03,1204,31388.23826,36261.539,42689.281,377.6005062,1246.081671
NUCLEO-F446RE,STM32F446RE,84,12335,kyber512,encaps,800,768,1010669,12031,1481.097078,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12833.3,12847.68,14.38,1439,31211.21671,35791.066,43066.969,448.8172963,1481.097078
NUCLEO-F446RE,STM32F446RE,84,12363,kyber512,decaps,768,32,1207955,14380,1128.131621,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12885.65,12896.46,10.81,1082,31624.24301,36000.035,43445.297,341.858067,1128.131621
NUCLEO-F446RE,STM32F446RE,84,12411,kyber512,keygen,0,800,907928,10808,1293.602492,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12909.26,12922.07,12.81,1282,30601.15184,36052.309,41989.547,392.000755,1293.602492
NUCLEO-F446RE,STM32F446RE,84,12435,kyber512,encaps,800,768,1010851,12033,1454.997429,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12935.61,12949.99,14.38,1439,30661.21778,36057.5379,43283.078,440.9083117,1454.997429
NUCLEO-F446RE,STM32F446RE,84,12463,kyber512,decaps,768,32,1208154,14382,1124.987658,849,45200,45200,gcc-arm-none-eabi,O2,off,2239,2247,526,12987.68,12998.47,10.79,1080,31594.56449,36107.213,42797.125,340.9053508,1124.987658
NUCLEO-F446RE,STM32F446RE,84,12512,kyber512,keygen,0,800,908211,10812,1215.604915,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13011.26,13023.29,12.03,1204,30620.54245,35895.523,41989.547,368.3651256,1215.604915
NUCLEO-F446RE,STM32F446RE,84,12537,kyber512,encaps,800,768,1011128,12037,1473.871821,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13036.34,13050.72,14.38,1439,31058.95858,36104.598,43337.141,446.6278244,1473.871821
NUCLEO-F446RE,STM32F446RE,84,12564,kyber512,decaps,768,32,1208388,14385,1152.288993,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13087.71,13098.51,10.8,1081,32331.341,36261.539,42958.992,349.1784828,1152.288993
NUCLEO-F446RE,STM32F446RE,84,12613,kyber512,keygen,0,800,907754,10806,1205.856254,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13111.31,13123.35,12.04,1205,30349.74968,35895.523,42204.617,365.4109862,1205.856254
NUCLEO-F446RE,STM32F446RE,84,12637,kyber512,encaps,800,768,1010679,12031,1480.961064,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13136.4,13150.79,14.39,1440,31186.66297,36104.598,43120.977,448.7760801,1480.961064
NUCLEO-F446RE,STM32F446RE,84,12665,kyber512,decaps,768,32,1207962,14380,1154.212823,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13188.78,13199.59,10.81,1082,32355.36183,36313.879,43066.969,349.7614614,1154.212823
NUCLEO-F446RE,STM32F446RE,84,12714,kyber512,keygen,0,800,908246,10812,1235.767875,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13213.04,13225.07,12.03,1204,31128.43837,35738.855,42043.297,374.4751136,1235.767875
NUCLEO-F446RE,STM32F446RE,84,12738,kyber512,encaps,800,768,1011175,12037,1485.648048,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13238.13,13252.52,14.39,1440,31285.36332,36209.211,42419.891,450.1963782,1485.648048
NUCLEO-F446RE,STM32F446RE,84,12767,kyber512,decaps,768,32,1273811,15164,1129.521095,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13289.84,13300.64,10.8,1081,31692.51109,36261.539,42150.828,342.2791197,1129.521095
NUCLEO-F446RE,STM32F446RE,84,12815,kyber512,keygen,0,800,908045,10810,1213.553311,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13313.43,13325.46,12.03,1204,30568.86346,35686.66,42312.227,367.7434274,1213.553311
NUCLEO-F446RE,STM32F446RE,84,12839,kyber512,encaps,800,768,1010975,12035,1472.506916,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13338.52,13352.89,14.37,1438,31051.78962,36261.539,42635.375,446.2142169,1472.506916
NUCLEO-F446RE,STM32F446RE,84,12867,kyber512,decaps,768,32,1208266,14384,1149.294681,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13390.87,13401.68,10.81,1082,32217.4945,36261.539,42473.742,348.2711156,1149.294681
NUCLEO-F446RE,STM32F446RE,84,12916,kyber512,keygen,0,800,908041,10810,1206.7507,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13414.47,13426.5,12.03,1204,30397.50876,35634.477,42905.023,365.6820303,1206.7507
NUCLEO-F446RE,STM32F446RE,84,12940,kyber512,encaps,800,768,1010963,12035,1543.793178,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13439.57,13454.73,15.16,1517,30858.58276,36156.898,42419.891,467.8161147,1543.793178
NUCLEO-F446RE,STM32F446RE,84,12968,kyber512,decaps,768,32,1208241,14383,1150.685718,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13491.92,13502.73,10.81,1082,32256.48861,36261.539,42419.891,348.6926418,1150.685718
NUCLEO-F446RE,STM32F446RE,84,13017,kyber512,keygen,0,800,908097,10810,1211.486076,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13515.52,13527.55,12.03,1204,30516.79075,35634.477,43066.969,367.1169927,1211.486076
NUCLEO-F446RE,STM32F446RE,84,13042,kyber512,encaps,800,768,1076383,12814,1458.071012,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2250,526,13540.6,13554.97,14.37,1438,30747.36957,36156.898,43337.141,441.8397007,1458.071012
NUCLEO-F446RE,STM32F446RE,84,13070,kyber512,decaps,768,32,1208271,14384,1120.294472,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13592.93,13603.73,10.8,1081,31433.62716,36052.309,42581.484,339.4831734,1120.294472
NUCLEO-F446RE,STM32F446RE,84,13119,kyber512,keygen,0,800,908025,10809,1247.776013,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13616.53,13628.55,12.02,1203,31457.06683,35634.477,43337.141,378.1139433,1247.776013
NUCLEO-F446RE,STM32F446RE,84,13143,kyber512,encaps,800,768,1010948,12035,1476.875045,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13641.6,13655.97,14.37,1438,31143.90345,36000.035,43553.512,447.5378925,1476.875045
NUCLEO-F446RE,STM32F446RE,84,13171,kyber512,decaps,768,32,1208249,14383,1121.74661,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13693.93,13704.73,10.8,1081,31474.37177,36000.035,42258.414,339.9232152,1121.74661
NUCLEO-F446RE,STM32F446RE,84,13220,kyber512,keygen,0,800,907861,10807,1302.362926,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13717.52,13730.32,12.8,1281,30832.45564,35947.773,43175,394.6554322,1302.362926
NUCLEO-F446RE,STM32F446RE,84,13244,kyber512,encaps,800,768,1010775,12033,1441.452083,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13743.88,13758.26,14.38,1439,30375.77617,35895.523,43012.977,436.8036614,1441.452083
NUCLEO-F446RE,STM32F446RE,84,13272,kyber512,decaps,768,32,1208070,14381,1119.700543,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13795.95,13806.74,10.79,1080,31446.07922,35793.67715,42258.414,339.3031948,1119.700543
NUCLEO-F446RE,STM32F446RE,84,13320,kyber512,keygen,0,800,908040,10810,1255.201122,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2248,526,13819.54,13831.56,12.02,1203,31644.25761,36104.598,43229.031,380.3639765,1255.201122
NUCLEO-F446RE,STM32F446RE,84,13345,kyber512,encaps,800,768,1010949,12035,1454.824097,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13844.61,13858.98,14.37,1438,30678.89958,35895.523,42204.617,440.855787,1454.824097
NUCLEO-F446RE,STM32F446RE,84,13372,kyber512,decaps,768,32,1208209,14383,1112.261815,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13896.95,13907.75,10.8,1081,31208.24396,35686.66,42689.281,337.0490348,1112.261815
NUCLEO-F446RE,STM32F446RE,84,13421,kyber512,keygen,0,800,907974,10809,1227.902452,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13920.54,13932.56,12.02,1203,30956.04426,36209.211,42851.07,372.091652,1227.902452
NUCLEO-F446RE,STM32F446RE,84,13445,kyber512,encaps,800,768,1010895,12034,1469.245381,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13945.61,13959.98,14.37,1438,30983.01135,35843.289,42743.195,445.225873,1469.245381
NUCLEO-F446RE,STM32F446RE,84,13473,kyber512,decaps,768,32,1208170,14382,1108.68343,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,13996.95,14007.75,10.8,1081,31107.84036,35791.066,42150.828,335.9646759,1108.68343
NUCLEO-F446RE,STM32F446RE,84,13522,kyber512,keygen,0,800,908061,10810,1221.7757,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,14021.09,14033.11,12.02,1203,30801.58574,36313.879,42635.375,370.2350606,1221.7757
NUCLEO-F446RE,STM32F446RE,84,13546,kyber512,encaps,800,768,1010980,12035,1446.57572,849,45200,45200,gcc-arm-none-eabi,O2,off,2241,2247,526,14046.16,14060.54,14.38,1439,30483.74678,35895.523,42581.484,438.3562787,1446.57572
NUCLEO-F446RE,STM32F446RE,84,13575,kyber512,decaps,768,32,1273565,15161,1111.363254,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,14097.96,14108.76,10.8,1081,31183.03183,35738.855,42527.609,336.7767437,1111.363254
NUCLEO-F446RE,STM32F446RE,84,13623,kyber512,keygen,0,800,907989,10809,1221.33424,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14121.55,14133.57,12.02,1203,30790.4563,36313.879,42851.07,370.1012847,1221.33424
NUCLEO-F446RE,STM32F446RE,84,13647,kyber512,encaps,800,768,1010909,12034,1478.599223,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14146.62,14160.99,14.37,1438,31180.26239,35843.289,42689.281,448.0603706,1478.599223
NUCLEO-F446RE,STM32F446RE,84,13675,kyber512,decaps,768,32,1208205,14383,1115.750526,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14198.95,14209.74,10.79,1080,31335.14552,35843.289,42527.609,338.1062201,1115.750526
NUCLEO-F446RE,STM32F446RE,84,13723,kyber512,keygen,0,800,908085,10810,1255.120183,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14222.53,14234.55,12.02,1203,31642.21708,36313.879,42958.992,380.3394493,1255.120183
NUCLEO-F446RE,STM32F446RE,84,13747,kyber512,encaps,800,768,1011009,12035,1532.474158,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14247.59,14262.74,15.15,1516,30652.54841,35751.90775,42743.195,464.3861084,1532.474158
NUCLEO-F446RE,STM32F446RE,84,13775,kyber512,decaps,768,32,1208296,14384,1141.806324,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14299.92,14310.71,10.79,1080,32066.90607,35950.3861,43066.969,346.0019165,1141.806324
NUCLEO-F446RE,STM32F446RE,84,13824,kyber512,keygen,0,800,908483,10815,1221.497779,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14323.5,14335.53,12.03,1204,30768.98105,36313.879,42204.617,370.150842,1221.497779
NUCLEO-F446RE,STM32F446RE,84,13849,kyber512,encaps,800,768,1076758,12818,1474.482399,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2248,526,14348.58,14362.95,14.37,1438,31093.44802,35843.289,43012.977,446.8128481,1474.482399
NUCLEO-F446RE,STM32F446RE,84,13877,kyber512,decaps,768,32,1208567,14387,1124.258767,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,14399.9,14410.7,10.8,1081,31544.85879,36000.035,42958.992,340.684475,1124.258767
NUCLEO-F446RE,STM32F446RE,84,13926,kyber512,keygen,0,800,907949,10808,1249.091561,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,14423.49,14435.51,12.02,1203,31490.23247,36308.645,42581.484,378.5125943,1249.091561
NUCLEO-F446RE,STM32F446RE,84,13950,kyber512,encaps,800,768,1010871,12034,1477.720751,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,14448.57,14462.94,14.37,1438,31161.73744,35843.289,42851.07,447.794167,1477.720751
NUCLEO-F446RE,STM32F446RE,84,13978,kyber512,decaps,768,32,1208158,14382,1127.116401,849,45200,45200,gcc-arm-none-eabi,O2,off,2240,2247,526,14500.88,14511.68,10.8,1081,31625.03932,35895.523,43066.969,341.5504247,1127.116401
