dataset,run_index,board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
dataset2,54,NUCLEO-F446RE,STM32F446RE,84,7157507,sphincs_sha2_128s,sign,12,7856,249815620,2973995,305533.9955184,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2322,2333,437,6548399.0,6551372.0,2973.0,2974.0,31142.33803765972,31496.619,31744.463,92586.059248,305533.9955184
dataset2,54,NUCLEO-F446RE,STM32F446RE,84,7157633,sphincs_sha2_128s,verify,7856,0,9031976,107523,10978.2721158,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2322,2333,437,6548525.0,6548632.0,107.0,108.0,31092.583740740734,31509.43465,31650.762,3326.7491260000006,10978.2721158
dataset2,55,NUCLEO-F446RE,STM32F446RE,84,7171563,sphincs_sha2_128s,keygen,0,32,1163533928,13851594,1417535.895237,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2322,2332,437,6562455.0,6576306.0,13851.0,13852.0,31012.68258670228,31461.10415,31768.154,429556.33189,1417535.895237
dataset2,55,NUCLEO-F446RE,STM32F446RE,84,7276816,sphincs_sha2_128s,sign,12,7856,249776357,2973528,304600.5201657,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2319,2327,437,6667708.0,6670681.0,2973.0,2974.0,31047.247758238063,31456.656,31694.922,92303.187929,304600.5201657
dataset2,55,NUCLEO-F446RE,STM32F446RE,84,7276938,sphincs_sha2_128s,verify,7856,0,8669814,103212,10513.408055699998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2319,2330,437,6667830.0,6667933.0,103.0,104.0,30931.641682692312,31371.2898,31508.73,3185.881229,10513.408055699998
dataset2,56,NUCLEO-F446RE,STM32F446RE,84,7290869,sphincs_sha2_128s,keygen,0,32,1163671283,13853229,1417473.0138855,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2319,2326,438,6681761.0,6695614.0,13853.0,13854.0,31006.83112234733,31451.3961,31745.953,429537.276935,1417473.0138855
dataset2,56,NUCLEO-F446RE,STM32F446RE,84,7396130,sphincs_sha2_128s,sign,12,7856,250407994,2981047,305974.26769470004,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2325,2333,438,6787022.0,6790003.0,2981.0,2982.0,31103.53800167673,31492.9916,31745.063,92719.475059,305974.26769470004
dataset2,56,NUCLEO-F446RE,STM32F446RE,84,7396249,sphincs_sha2_128s,verify,7856,0,8433538,100399,10310.9967543,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2325,2333,439,6787141.0,6787241.0,100.0,101.0,31244.27310891089,31516.469,31601.453,3124.544471,10310.9967543
dataset2,57,NUCLEO-F446RE,STM32F446RE,84,7410184,sphincs_sha2_128s,keygen,0,32,1163970499,13856791,1417599.3320742,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2325,2334,440,6801076.0,6814932.0,13856.0,13857.0,31002.85786815328,31443.3526,31761.252,429575.555174,1417599.3320742
dataset2,57,NUCLEO-F446RE,STM32F446RE,84,7515437,sphincs_sha2_128s,sign,12,7856,249719079,2972846,304708.6082271,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2324,2334,439,6906329.0,6909301.0,2972.0,2973.0,31068.667304069968,31462.602,31708.658,92335.941887,304708.6082271
dataset2,57,NUCLEO-F446RE,STM32F446RE,84,7515554,sphincs_sha2_128s,verify,7856,0,8269787,98449,10107.1092573,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2324,2333,440,6906446.0,6906544.0,98.0,99.0,31252.839626262627,31476.0379,31644.805,3062.760381,10107.1092573
dataset2,58,NUCLEO-F446RE,STM32F446RE,84,7529482,sphincs_sha2_128s,keygen,0,32,1163359473,13849517,1416349.075053,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2324,2332,447,6920374.0,6934223.0,13849.0,13850.0,30991.204382743686,31446.08735,31771.516,429196.68941,1416349.075053
dataset2,58,NUCLEO-F446RE,STM32F446RE,84,7634722,sphincs_sha2_128s,sign,12,7856,248702459,2960743,303003.0171036,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2323,2336,440,7025614.0,7028574.0,2960.0,2961.0,31020.098379263763,31431.992,31682.34,91819.096092,303003.0171036
dataset2,58,NUCLEO-F446RE,STM32F446RE,84,7634842,sphincs_sha2_128s,verify,7856,0,8506596,101269,10342.221855900005,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2322,2334,440,7025734.0,7025835.0,101.0,102.0,31027.028794117647,31431.3904,31464.061,3134.006623,10342.221855900005
dataset2,59,NUCLEO-F446RE,STM32F446RE,84,7648766,sphincs_sha2_128s,keygen,0,32,1163063785,13845997,1416878.5063026,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2321,2333,440,7039658.0,7053503.0,13845.0,13846.0,31011.73663375704,31451.04225,31764.092,429357.123122,1416878.5063026
dataset2,59,NUCLEO-F446RE,STM32F446RE,84,7754031,sphincs_sha2_128s,sign,12,7856,250764315,2985289,306272.55696180003,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2321,2334,439,7144923.0,7147908.0,2985.0,2986.0,31092.17092833221,31479.62925,31757.965,92809.865746,306272.55696180003
dataset2,59,NUCLEO-F446RE,STM32F446RE,84,7754157,sphincs_sha2_128s,verify,7856,0,9082701,108127,11149.7800887,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2321,2334,439,7145049.0,7145157.0,108.0,109.0,31283.606779816517,31518.07,31622.742,3378.7212390000004,11149.7800887
dataset2,60,NUCLEO-F446RE,STM32F446RE,84,7768090,sphincs_sha2_128s,keygen,0,32,1163732251,13853955,1417025.3524944,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2321,2332,440,7158982.0,7172835.0,13853.0,13854.0,30996.98986213368,31440.7724,31749.598,429401.621968,1417025.3524944
dataset2,60,NUCLEO-F446RE,STM32F446RE,84,7873341,sphincs_sha2_128s,sign,12,7856,249579978,2971190,303972.7566579,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2318,2333,437,7264233.0,7267204.0,2971.0,2972.0,31004.027156123822,31426.27235,31685.52,92112.956563,303972.7566579
dataset2,60,NUCLEO-F446RE,STM32F446RE,84,7873465,sphincs_sha2_128s,verify,7856,0,8906768,106032,10832.1590091,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2318,2333,437,7264357.0,7264463.0,106.0,107.0,30966.61558878504,31403.7375,31636.621,3282.472427,10832.1590091
dataset2,61,NUCLEO-F446RE,STM32F446RE,84,7887393,sphincs_sha2_128s,keygen,0,32,1163400737,13850008,1416548.9048006998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2319,2333,437,7278285.0,7292135.0,13850.0,13851.0,30993.302648112047,31433.5665,31733.805,429257.243879,1416548.9048006998
dataset2,61,NUCLEO-F446RE,STM32F446RE,84,7992662,sphincs_sha2_128s,sign,12,7856,251091515,2989184,306744.08087070007,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2316,2329,437,7383554.0,7386543.0,2989.0,2990.0,31098.16223478261,31492.3239,31745.191,92952.751779,306744.08087070007
dataset2,61,NUCLEO-F446RE,STM32F446RE,84,7992782,sphincs_sha2_128s,verify,7856,0,8559380,101897,10295.0593053,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2316,2329,437,7383674.0,7383775.0,101.0,102.0,30886.265578431365,31147.2121,31353.762,3119.714941,10295.0593053
dataset2,62,NUCLEO-F446RE,STM32F446RE,84,8006712,sphincs_sha2_128s,keygen,0,32,1163575005,13852083,1418377.4044407,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2317,2327,436,7397604.0,7411456.0,13852.0,13853.0,31028.81736295387,31465.2456,31767.813,429811.334679,1418377.4044407
dataset2,62,NUCLEO-F446RE,STM32F446RE,84,8111967,sphincs_sha2_128s,sign,12,7856,249944050,2975524,304619.5546878,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2315,2325,435,7502859.0,7505834.0,2975.0,2976.0,31028.26128057796,31410.6375,31669.0,92308.955966,304619.5546878
dataset2,62,NUCLEO-F446RE,STM32F446RE,84,8112090,sphincs_sha2_128s,verify,7856,0,8735920,103999,10525.370163,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2315,2325,435,7502982.0,7503085.0,103.0,104.0,30967.624009615385,31390.12045,31434.807,3189.50611,10525.370163
dataset2,63,NUCLEO-F446RE,STM32F446RE,84,8126022,sphincs_sha2_128s,keygen,0,32,1163716355,13853766,1417649.5816197,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2314,2323,435,7516914.0,7530767.0,13853.0,13854.0,31010.680353832828,31421.6092,31743.27,429590.782309,1417649.5816197
dataset2,63,NUCLEO-F446RE,STM32F446RE,84,8231274,sphincs_sha2_128s,sign,12,7856,249696744,2972580,304843.6536486,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2319,434,7622166.0,7625138.0,2972.0,2973.0,31082.410939118738,31465.5058,31750.291,92376.864742,304843.6536486
dataset2,63,NUCLEO-F446RE,STM32F446RE,84,8231389,sphincs_sha2_128s,verify,7856,0,8138529,96887,9801.0653994,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2319,434,7622281.0,7622377.0,96.0,97.0,30939.72758762887,31388.716,31493.508,2970.019818,9801.0653994
dataset2,64,NUCLEO-F446RE,STM32F446RE,84,8245318,sphincs_sha2_128s,keygen,0,32,1163469655,13850829,1417176.82854,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2312,2319,434,7636210.0,7650060.0,13850.0,13851.0,31007.042671864845,31438.255,31710.736,429447.5238,1417176.82854
dataset2,64,NUCLEO-F446RE,STM32F446RE,84,8350581,sphincs_sha2_128s,sign,12,7856,250619074,2983560,305428.1254365,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2317,435,7741473.0,7744456.0,2983.0,2984.0,31027.169171246653,31414.71495,31713.414,92553.977405,305428.1254365
dataset2,64,NUCLEO-F446RE,STM32F446RE,84,8350709,sphincs_sha2_128s,verify,7856,0,9140667,108817,11088.2601621,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2317,435,7741601.0,7741709.0,108.0,109.0,31113.277155963304,31459.34,31645.852,3360.078837,11088.2601621
dataset2,65,NUCLEO-F446RE,STM32F446RE,84,8364633,sphincs_sha2_128s,keygen,0,32,1162975763,13844949,1417044.7954146,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2316,436,7755525.0,7769369.0,13844.0,13845.0,31017.600129505237,31422.1884,31778.117,429407.513762,1417044.7954146
dataset2,65,NUCLEO-F446RE,STM32F446RE,84,8469911,sphincs_sha2_128s,sign,12,7856,251924130,2999096,307579.41601859994,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2315,448,7860803.0,7863802.0,2999.0,3000.0,31079.107955666663,31447.39925,31718.402,93205.883642,307579.41601859994
dataset2,65,NUCLEO-F446RE,STM32F446RE,84,8470032,sphincs_sha2_128s,verify,7856,0,8554144,101835,10372.5636234,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2315,449,7860924.0,7861025.0,101.0,102.0,31120.995009803923,31448.1087,31503.707,3143.2010980000005,10372.5636234
dataset2,66,NUCLEO-F446RE,STM32F446RE,84,8483964,sphincs_sha2_128s,keygen,0,32,1163734327,13853980,1417022.3382513002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2316,440,7874856.0,7888709.0,13853.0,13854.0,30996.93954186517,31424.4176,31712.371,429400.708561,1417022.3382513002
dataset2,66,NUCLEO-F446RE,STM32F446RE,84,8589225,sphincs_sha2_128s,sign,12,7856,250385446,2980779,305645.7494508,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2319,438,7980117.0,7983097.0,2980.0,2981.0,31080.605788326066,31463.9,31746.195,92619.924076,305645.7494508
dataset2,66,NUCLEO-F446RE,STM32F446RE,84,8589343,sphincs_sha2_128s,verify,7856,0,8383797,99807,10128.312536100002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2316,438,7980235.0,7980334.0,99.0,100.0,31006.14283,31445.9757,31492.289,3069.185617,10128.312536100002
dataset2,67,NUCLEO-F446RE,STM32F446RE,84,8603272,sphincs_sha2_128s,keygen,0,32,1163482966,13850987,1417065.5557443,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2319,438,7994164.0,8008014.0,13850.0,13851.0,31004.622693740523,31440.771500000003,31733.457,429413.80477100005,1417065.5557443
dataset2,67,NUCLEO-F446RE,STM32F446RE,84,8708528,sphincs_sha2_128s,sign,12,7856,250015460,2976374,305221.42434300005,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2309,2322,439,8099420.0,8102396.0,2976.0,2977.0,31079.077721195838,31483.4072,31744.686,92491.34071,305221.42434300005
dataset2,67,NUCLEO-F446RE,STM32F446RE,84,8708650,sphincs_sha2_128s,verify,7856,0,8675341,103277,10534.0499418,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2309,2319,438,8099542.0,8099645.0,103.0,104.0,30990.350365384616,31441.2091,31677.084,3192.136346,10534.0499418
dataset2,68,NUCLEO-F446RE,STM32F446RE,84,8722581,sphincs_sha2_128s,keygen,0,32,1163648251,13852955,1418957.6856774,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2309,2317,438,8113473.0,8127325.0,13852.0,13853.0,31041.5294759258,31483.3138,31809.473,429987.177478,1418957.6856774
dataset2,68,NUCLEO-F446RE,STM32F446RE,84,8827850,sphincs_sha2_128s,sign,12,7856,251113001,2989440,306974.16861869994,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2319,437,8218742.0,8221731.0,2989.0,2990.0,31121.71701070234,31506.2168,31773.643,93022.475339,306974.16861869994
dataset2,68,NUCLEO-F446RE,STM32F446RE,84,8827970,sphincs_sha2_128s,verify,7856,0,8500340,101194,10325.6205591,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2319,437,8218862.0,8218963.0,101.0,102.0,30982.939852941177,31481.24395,31539.861,3128.9759269999995,10325.6205591
dataset2,69,NUCLEO-F446RE,STM32F446RE,84,8841899,sphincs_sha2_128s,keygen,0,32,1163486754,13851032,1416330.4294689,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2319,437,8232791.0,8246642.0,13851.0,13852.0,30986.2796905862,31439.5186,31738.109,429191.039233,1416330.4294689
dataset2,69,NUCLEO-F446RE,STM32F446RE,84,8947156,sphincs_sha2_128s,sign,12,7856,250082991,2977178,304914.7814328,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2320,437,8338048.0,8341025.0,2977.0,2978.0,31037.542135997315,31433.9482,31647.775,92398.418616,304914.7814328
dataset2,69,NUCLEO-F446RE,STM32F446RE,84,8947275,sphincs_sha2_128s,verify,7856,0,8493299,101110,10282.6980333,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2320,437,8338167.0,8338268.0,101.0,102.0,30850.80569607843,31314.4112,31407.859,3115.969101,10282.6980333
dataset2,70,NUCLEO-F446RE,STM32F446RE,84,8961208,sphincs_sha2_128s,keygen,0,32,1163701110,13853584,1416640.0740855,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2319,436,8352100.0,8365953.0,13853.0,13854.0,30988.56107723401,31438.89425,31712.834,429284.870935,1416640.0740855
dataset2,70,NUCLEO-F446RE,STM32F446RE,84,9066461,sphincs_sha2_128s,sign,12,7856,249791043,2973702,305053.32683429995,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2322,443,8457353.0,8460326.0,2973.0,2974.0,31093.299381304645,31464.074,31712.459,92440.402071,305053.32683429995
dataset2,70,NUCLEO-F446RE,STM32F446RE,84,9066583,sphincs_sha2_128s,verify,7856,0,8670327,103218,10511.697847199996,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2322,443,8457475.0,8457578.0,103.0,104.0,30929.06075,31434.0413,31555.221,3185.3629840000003,10511.697847199996
dataset2,71,NUCLEO-F446RE,STM32F446RE,84,9080510,sphincs_sha2_128s,keygen,0,32,1163313265,13848967,1416669.4645256998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2320,439,8471402.0,8485250.0,13848.0,13849.0,31000.422520254167,31423.8586,31703.779,429293.777129,1416669.4645256998
dataset2,71,NUCLEO-F446RE,STM32F446RE,84,9185764,sphincs_sha2_128s,sign,12,7856,249849706,2974401,304832.8355094,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2317,437,8576656.0,8579630.0,2974.0,2975.0,31060.43828000001,31451.0417,31741.98,92373.586518,304832.8355094
dataset2,71,NUCLEO-F446RE,STM32F446RE,84,9185888,sphincs_sha2_128s,verify,7856,0,8847265,105324,10750.1420466,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2317,437,8576780.0,8576885.0,105.0,106.0,31027.172509433964,31401.2315,31455.764,3257.618802,10750.1420466
dataset2,72,NUCLEO-F446RE,STM32F446RE,84,9199817,sphincs_sha2_128s,keygen,0,32,1163469977,13850833,1416738.5969186998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2310,2320,436,8590709.0,8604559.0,13850.0,13851.0,30997.44880636777,31429.161,31732.762,429314.726339,1416738.5969186998
dataset2,72,NUCLEO-F446RE,STM32F446RE,84,9305061,sphincs_sha2_128s,sign,12,7856,248984466,2964100,303773.10061890003,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2319,438,8695953.0,8698917.0,2964.0,2965.0,31056.688276222598,31433.467,31671.418,92052.454733,303773.10061890003
dataset2,72,NUCLEO-F446RE,STM32F446RE,84,9305182,sphincs_sha2_128s,verify,7856,0,8611980,102523,10483.6173717,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2319,438,8696074.0,8696176.0,102.0,103.0,31146.21775728156,31457.9663,31556.881,3176.853749,10483.6173717
dataset2,73,NUCLEO-F446RE,STM32F446RE,84,9319109,sphincs_sha2_128s,keygen,0,32,1163283122,13848608,1416375.6008457,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2311,2320,438,8710001.0,8723849.0,13848.0,13849.0,30993.958782944617,31427.1374,31693.15,429204.727529,1416375.6008457
dataset2,73,NUCLEO-F446RE,STM32F446RE,84,9424360,sphincs_sha2_128s,sign,12,7856,249624321,2971718,304641.6151944,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2309,2319,435,8815252.0,8818223.0,2971.0,2972.0,31072.24265444145,31462.6882,31727.525,92315.640968,304641.6151944
dataset2,73,NUCLEO-F446RE,STM32F446RE,84,9424480,sphincs_sha2_128s,verify,7856,0,8553434,101826,10337.9805408,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2309,2320,435,8815372.0,8815473.0,101.0,102.0,31015.14373529411,31416.5124,31660.213,3132.721376,10337.9805408
dataset2,74,NUCLEO-F446RE,STM32F446RE,84,9438411,sphincs_sha2_128s,keygen,0,32,1163666734,13853175,1415834.4328689,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2317,436,8829303.0,8843156.0,13853.0,13854.0,30970.98303096579,31406.9504,31703.004,429040.737233,1415834.4328689
dataset2,74,NUCLEO-F446RE,STM32F446RE,84,9543651,sphincs_sha2_128s,sign,12,7856,248588903,2959391,302663.73435210006,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2319,433,8934543.0,8937502.0,2959.0,2960.0,30995.70333175676,31409.6735,31658.613,91716.283137,302663.73435210006
dataset2,74,NUCLEO-F446RE,STM32F446RE,84,9543775,sphincs_sha2_128s,verify,7856,0,8855903,105427,10699.4929074,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2316,433,8934667.0,8934772.0,105.0,106.0,30879.472179245287,31374.01225,31511.779,3242.270578000001,10699.4929074
dataset2,75,NUCLEO-F446RE,STM32F446RE,84,9557702,sphincs_sha2_128s,keygen,0,32,1163310529,13848934,1414713.4509684,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2308,2319,435,8948594.0,8962442.0,13848.0,13849.0,30957.626928586906,31392.0546,31671.725,428701.045748,1414713.4509684
dataset2,75,NUCLEO-F446RE,STM32F446RE,84,9662963,sphincs_sha2_128s,sign,12,7856,250429187,2981299,306017.1178317,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2317,444,9053855.0,9056836.0,2981.0,2982.0,31107.85164889336,31453.7615,31738.492,92732.459949,306017.1178317
dataset2,75,NUCLEO-F446RE,STM32F446RE,84,9663084,sphincs_sha2_128s,verify,7856,0,8672039,103238,10567.9316094,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2316,443,9053976.0,9054079.0,103.0,104.0,31094.659951923077,31440.6703,31459.156,3202.403518,10567.9316094
dataset2,76,NUCLEO-F446RE,STM32F446RE,84,9677004,sphincs_sha2_128s,keygen,0,32,1162648891,13841058,1414303.9824606,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2315,439,9067896.0,9081737.0,13841.0,13842.0,30964.309722222224,31414.59055,31713.523,428576.964382,1414303.9824606
dataset2,76,NUCLEO-F446RE,STM32F446RE,84,9782264,sphincs_sha2_128s,sign,12,7856,250367925,2980570,305124.5231034,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2316,435,9173156.0,9176136.0,2980.0,2981.0,31027.392863468634,31432.711,31693.305,92461.976698,305124.5231034
dataset2,76,NUCLEO-F446RE,STM32F446RE,84,9782385,sphincs_sha2_128s,verify,7856,0,8617065,102584,10387.6754652,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2316,435,9173277.0,9173379.0,102.0,103.0,30859.04704854369,31248.6141,31397.09,3147.780444,10387.6754652
dataset2,77,NUCLEO-F446RE,STM32F446RE,84,9796318,sphincs_sha2_128s,keygen,0,32,1163701110,13853584,1416670.6849844998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2307,2316,434,9187210.0,9201063.0,13853.0,13854.0,30989.258122275158,31431.199,31701.16,429294.146965,1416670.6849844998
dataset2,77,NUCLEO-F446RE,STM32F446RE,84,9901569,sphincs_sha2_128s,sign,12,7856,249644493,2971958,304749.687033,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2305,2313,434,9292461.0,9295432.0,2971.0,2972.0,31083.376625841185,31445.0076,31687.326,92348.39001,304749.687033
dataset2,77,NUCLEO-F446RE,STM32F446RE,84,9901694,sphincs_sha2_128s,verify,7856,0,8909537,106065,10845.2680446,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2305,2313,434,9292586.0,9292692.0,106.0,107.0,31002.8398317757,31432.2684,31471.629,3286.4448620000003,10845.2680446
dataset2,78,NUCLEO-F446RE,STM32F446RE,84,9915627,sphincs_sha2_128s,keygen,0,32,1163786594,13854602,1416007.4790575998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2304,2313,443,9306519.0,9320373.0,13854.0,13855.0,30972.520507831112,31405.6493,31684.98,429093.175472,1416007.4790575998
dataset2,78,NUCLEO-F446RE,STM32F446RE,84,10020890,sphincs_sha2_128s,sign,12,7856,250611022,2983464,305524.7761665,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2315,434,9411782.0,9414765.0,2983.0,2984.0,31036.92817593833,31428.92595,31709.223,92583.265505,305524.7761665
dataset2,78,NUCLEO-F446RE,STM32F446RE,84,10021009,sphincs_sha2_128s,verify,7856,0,8433498,100398,10205.1833268,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2315,434,9411901.0,9412001.0,100.0,101.0,30923.49530693069,31408.475,31681.65,3092.479796,10205.1833268
dataset2,79,NUCLEO-F446RE,STM32F446RE,84,10034943,sphincs_sha2_128s,keygen,0,32,1163906403,13856028,1416518.1980103,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2310,434,9425835.0,9439691.0,13856.0,13857.0,30979.24146626254,31412.1952,31693.682,429247.93879100005,1416518.1980103
dataset2,79,NUCLEO-F446RE,STM32F446RE,84,10140207,sphincs_sha2_128s,sign,12,7856,250697026,2984488,306242.8748115,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2313,441,9531099.0,9534083.0,2984.0,2985.0,31099.341801005023,31455.3548,31728.215,92800.871155,306242.8748115
dataset2,79,NUCLEO-F446RE,STM32F446RE,84,10140330,sphincs_sha2_128s,verify,7856,0,8730348,103932,10546.0780227,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2313,441,9531222.0,9531325.0,103.0,104.0,31032.66002884616,31452.79345,31615.424,3195.781219,10546.0780227
dataset2,80,NUCLEO-F446RE,STM32F446RE,84,10154262,sphincs_sha2_128s,keygen,0,32,1163716355,13853766,1415857.7727095997,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2312,437,9545154.0,9559007.0,13853.0,13854.0,30971.460864010394,31409.1152,31706.029,429047.809912,1415857.7727095997
dataset2,80,NUCLEO-F446RE,STM32F446RE,84,10259502,sphincs_sha2_128s,sign,12,7856,248655126,2960180,303578.9961897,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2313,448,9650394.0,9653354.0,2960.0,2961.0,31078.84974603174,31434.535,31722.602,91993.635209,303578.9961897
dataset2,80,NUCLEO-F446RE,STM32F446RE,84,10259621,sphincs_sha2_128s,verify,7856,0,8436718,100437,10306.922755799997,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2313,447,9650513.0,9650613.0,100.0,101.0,31235.21327722772,31459.566,31715.18,3123.309926,10306.922755799997
dataset2,81,NUCLEO-F446RE,STM32F446RE,84,10273548,sphincs_sha2_128s,keygen,0,32,1163280057,13848572,1414226.3436345,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2315,445,9664440.0,9678288.0,13848.0,13849.0,30946.937781644883,31377.1282,31656.051,428553.437465,1414226.3436345
dataset2,81,NUCLEO-F446RE,STM32F446RE,84,10378825,sphincs_sha2_128s,sign,12,7856,251756140,2997096,306894.8399583,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2312,433,9769717.0,9772714.0,2997.0,2998.0,31030.628443629088,31387.00405,31670.406,92998.436351,306894.8399583
dataset2,81,NUCLEO-F446RE,STM32F446RE,84,10378942,sphincs_sha2_128s,verify,7856,0,8256278,98289,10092.471609,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2303,2313,433,9769834.0,9769932.0,98.0,99.0,31209.299,31403.8791,31467.928,3058.32473,10092.471609
