dataset,run_index,board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
dataset1,198,NUCLEO-F446RE,STM32F446RE,84,343027,p256,sign,32,70,34664481,412672,43099.75678,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2203,2214,508,339071.09,339464.73,393.64,39365,33178.78403,36261.539,38048.41,13060.53236,43099.75678
dataset1,198,NUCLEO-F446RE,STM32F446RE,84,343853,p256,verify,32,0,68303508,813137,44898.11498,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,339478.35,339889.87,411.52,41153,33061.57607,36313.879,39159.59,13605.48939,44898.11498
dataset1,199,NUCLEO-F446RE,STM32F446RE,84,344286,p256,keygen,0,64,33059105,393560,88559.00516,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2211,507,339903.33,340714.83,811.5,81151,33069.64252,36261.539,38259.621,26836.06217,88559.00516
dataset1,199,NUCLEO-F446RE,STM32F446RE,84,344710,p256,sign,32,70,34478554,410458,43138.98112,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2215,507,340753.43,341147.17,393.73999999999995,39375,33200.57173,36313.879,37890.137,13072.41852,43138.98112
dataset1,199,NUCLEO-F446RE,STM32F446RE,84,345540,p256,verify,32,0,68600724,816675,44801.76513,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2211,508,341160.79,341571.38,410.59000000000003,41060,33065.34179,36366.23,39265.715,13576.29246,44801.76513
dataset1,200,NUCLEO-F446RE,STM32F446RE,84,345972,p256,keygen,0,64,33059105,393560,88483.3296,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,341584.85,342396.09,811.24,81125,33051.95757,36261.539,37890.137,26813.13018,88483.3296
dataset1,200,NUCLEO-F446RE,STM32F446RE,84,346394,p256,sign,32,72,34286159,408168,43246.25963,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,342434.15,342829.26,395.11,39512,33167.69026,36261.539,37942.883,13104.92716,43246.25963
dataset1,200,NUCLEO-F446RE,STM32F446RE,84,347226,p256,verify,32,0,68730676,818222,44837.45783,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2215,507,342842.89,343253.73,410.84,41085,33071.59243,36313.879,38576.824,13587.10843,44837.45783
dataset1,201,NUCLEO-F446RE,STM32F446RE,84,347659,p256,keygen,0,64,33178940,394987,88912.90475,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,343267.21,344082.12,814.91,81492,33062.87791,36261.539,38259.621,26943.30447,88912.90475
dataset1,201,NUCLEO-F446RE,STM32F446RE,84,348080,p256,sign,32,71,34239058,407607,43228.70268,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2214,508,344120.81,344515.95,395.14,39515,33151.73949,36261.539,37942.883,13099.60687,43228.70268
dataset1,201,NUCLEO-F446RE,STM32F446RE,84,348907,p256,verify,32,0,68320756,813342,45071.13631,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,344529.57,344942.46,412.89,41290,33078.83453,36366.23,39106.547,13657.9201,45071.13631
dataset1,202,NUCLEO-F446RE,STM32F446RE,84,349340,p256,keygen,0,64,33178986,394987,88826.29219,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2214,508,344955.94,345769.5,813.56,81357,33085.49931,36313.879,37890.137,26917.05824,88826.29219
dataset1,202,NUCLEO-F446RE,STM32F446RE,84,349766,p256,sign,32,71,34647341,412468,43110.56722,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2214,508,345808.67,346202.39,393.72,39373,33180.37673,36313.879,37890.137,13063.80825,43110.56722
dataset1,202,NUCLEO-F446RE,STM32F446RE,84,350595,p256,verify,32,0,68576663,816388,44792.05068,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,346216.01,346626.61,410.6,41061,33057.3578,36313.879,39053.516,13573.34869,44792.05068
dataset1,203,NUCLEO-F446RE,STM32F446RE,84,351028,p256,keygen,0,64,33059081,393560,89158.07663,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,346640.09,347457.34,817.25,81726,33059.09479,36261.539,37942.883,27017.59898,89158.07663
dataset1,203,NUCLEO-F446RE,STM32F446RE,84,351456,p256,sign,32,70,34816135,414477,43114.482,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2211,508,347495.6,347889.27,393.67,39368,33187.62724,36313.879,37890.137,13064.99454,43114.482
dataset1,203,NUCLEO-F446RE,STM32F446RE,84,352282,p256,verify,32,0,68242117,812406,44558.33003,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,347902.9,348311.28,408.38,40839,33063.67338,36313.879,39000.496,13502.52425,44558.33003
dataset1,204,NUCLEO-F446RE,STM32F446RE,84,352714,p256,keygen,0,64,33059126,393561,89240.15327,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,348324.76,349143.34,818.5799999999999,81859,33035.76443,36261.539,37942.883,27042.47069,89240.15327
dataset1,204,NUCLEO-F446RE,STM32F446RE,84,353136,p256,sign,32,71,34284059,408143,43238.92743,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2215,508,349181.34,349576.44,395.1,39511,33162.9222,36261.539,37942.883,13102.70528,43238.92743
dataset1,204,NUCLEO-F446RE,STM32F446RE,84,353963,p256,verify,32,0,68326283,813408,44550.50948,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,349590.06,349997.85,407.78999999999996,40780,33105.70008,36366.23,38682.664,13500.15439,44550.50948
dataset1,205,NUCLEO-F446RE,STM32F446RE,84,354395,p256,keygen,0,64,33124354,394337,88754.80571,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,350011.32,350824.92,813.6,81361,33057.24121,36261.539,37942.883,26895.39567,88754.80571
dataset1,205,NUCLEO-F446RE,STM32F446RE,84,354817,p256,sign,32,71,34259010,407845,43231.93275,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,509,350862.95,351258.28,395.33000000000004,39534,33138.26299,36261.539,37837.406,13100.58568,43231.93275
dataset1,205,NUCLEO-F446RE,STM32F446RE,84,355641,p256,verify,32,0,68079290,810467,45055.2823,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,508,351271.91,351684.68,412.77000000000004,41278,33076.81598,36313.879,38312.453,13653.11585,45055.2823
dataset1,206,NUCLEO-F446RE,STM32F446RE,84,356075,p256,keygen,0,64,33178980,394987,89107.59,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,351698.16,352515.06,816.9,81691,33054.52057,36261.539,37995.641,27002.3,89107.59
dataset1,206,NUCLEO-F446RE,STM32F446RE,84,356500,p256,sign,32,71,34586742,411746,43125.15031,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2214,508,352554.18,352947.9,393.72,39373,33191.61038,36261.539,37995.641,13068.22737,43125.15031
dataset1,206,NUCLEO-F446RE,STM32F446RE,84,357327,p256,verify,32,0,68358381,813790,45207.58776,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,352961.52,353376.11,414.59000000000003,41460,33042.94093,36366.23,39053.516,13699.26902,45207.58776
dataset1,207,NUCLEO-F446RE,STM32F446RE,84,357760,p256,keygen,0,64,33113564,394209,88723.08191,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2204,2212,508,353389.59,354202.3,812.71,81272,33081.60481,36313.879,38312.453,26885.7824,88723.08191
dataset1,207,NUCLEO-F446RE,STM32F446RE,84,358184,p256,sign,32,70,34458134,410215,43133.37956,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,354240.8,354634.47,393.67,39368,33202.13605,36313.879,37837.406,13070.72108,43133.37956
dataset1,207,NUCLEO-F446RE,STM32F446RE,84,359017,p256,verify,32,0,68797184,819014,44541.41552,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,509,354648.1,355056.39,408.28999999999996,40830,33058.36797,36313.879,38523.926,13497.39864,44541.41552
dataset1,208,NUCLEO-F446RE,STM32F446RE,84,359448,p256,keygen,0,64,33059105,393560,88788.7244,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,355069.86,355883.52,813.6600000000001,81367,33067.38382,36261.539,38153.988,26905.67406,88788.7244
dataset1,208,NUCLEO-F446RE,STM32F446RE,84,359873,p256,sign,32,72,34579929,411665,43176.51538,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,355921.36,356315.7,394.34000000000003,39435,33178.88828,36261.539,37942.883,13083.79254,43176.51538
dataset1,208,NUCLEO-F446RE,STM32F446RE,84,360699,p256,verify,32,0,68215770,812092,44484.62314,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,356329.86,356737.84,407.98,40799,33041.27819,36313.879,38312.453,13480.18883,44484.62314
dataset1,209,NUCLEO-F446RE,STM32F446RE,84,361131,p256,keygen,0,64,33059081,393560,88472.66084,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2212,509,356751.32,357561.98,810.6600000000001,81067,33071.62002,36261.539,38259.621,26809.89722,88472.66084
dataset1,209,NUCLEO-F446RE,STM32F446RE,84,361558,p256,sign,32,70,34620806,412152,43257.50134,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,357600.74,357995.95,395.21,39522,33167.95175,36261.539,37731.984,13108.33374,43257.50134
dataset1,209,NUCLEO-F446RE,STM32F446RE,84,362382,p256,verify,32,0,68155701,811377,44961.98014,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,358009.57,358421.53,411.96,41197,33073.1852,36313.879,38523.926,13624.84247,44961.98014
dataset1,210,NUCLEO-F446RE,STM32F446RE,84,362816,p256,keygen,0,64,33178905,394986,88793.57484,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,358435.01,359249.19,814.1800000000001,81419,33048.08011,36261.539,38523.926,26907.14389,88793.57484
dataset1,210,NUCLEO-F446RE,STM32F446RE,84,363236,p256,sign,32,72,34183862,406950,43157.94859,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,359287.57,359681.64,394.07,39408,33187.31562,36313.879,37942.883,13078.16624,43157.94859
dataset1,210,NUCLEO-F446RE,STM32F446RE,84,364065,p256,verify,32,0,68515269,815657,44756.63936,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,359695.24,360105.39,410.15000000000003,41016,33067.50115,36366.23,38629.738,13562.61799,44756.63936
dataset1,211,NUCLEO-F446RE,STM32F446RE,84,364499,p256,keygen,0,64,33178865,394986,89396.50714,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,360119.37,360938.66,819.29,81930,33065.0005,36261.539,38576.824,27089.85065,89396.50714
dataset1,211,NUCLEO-F446RE,STM32F446RE,84,364923,p256,sign,32,72,34514558,410887,43107.6525,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2215,509,360976.66,361370.51,393.84999999999997,39386,33167.18404,36261.539,37890.137,13062.925,43107.6525
dataset1,211,NUCLEO-F446RE,STM32F446RE,84,365753,p256,verify,32,0,68556568,816149,44936.22085,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,509,361384.14,361795.99,411.84999999999997,41186,33063.0626,36313.879,39053.516,13617.03662,44936.22085
dataset1,212,NUCLEO-F446RE,STM32F446RE,84,366185,p256,keygen,0,64,33059081,393560,88626.48311,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,509,361809.47,362621.97,812.5,81251,33054.11926,36261.539,38312.453,26856.51003,88626.48311
dataset1,212,NUCLEO-F446RE,STM32F446RE,84,366613,p256,sign,32,71,34769581,413923,43107.0511,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,362660.62,363054.24,393.62,39363,33186.11632,36313.879,37837.406,13062.74276,43107.0511
dataset1,212,NUCLEO-F446RE,STM32F446RE,84,367442,p256,verify,32,0,68524199,815764,45005.3236,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,509,363068.54,363480.65,412.10999999999996,41212,33093.05254,36313.879,39053.516,13637.97685,45005.3236
dataset1,213,NUCLEO-F446RE,STM32F446RE,84,367874,p256,keygen,0,64,33059035,393559,88607.30291,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,363494.12,364305.91,811.79,81180,33075.85955,36313.879,37995.641,26850.69785,88607.30291
dataset1,213,NUCLEO-F446RE,STM32F446RE,84,368296,p256,sign,32,69,34245113,407679,43251.28826,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,364344.12,364739.48,395.36,39537,33150.6339,36261.539,37942.883,13106.45099,43251.28826
dataset1,213,NUCLEO-F446RE,STM32F446RE,84,369123,p256,verify,32,0,68354050,813738,44409.68853,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,364753.11,365160.16,407.05,40706,33061.04923,36313.879,38894.5,13457.48137,44409.68853
dataset1,214,NUCLEO-F446RE,STM32F446RE,84,369557,p256,keygen,0,64,33178905,394986,89007.97572,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,365173.63,365989.4,815.77,81578,33063.31042,36261.539,38101.191,26972.11385,89007.97572
dataset1,214,NUCLEO-F446RE,STM32F446RE,84,369985,p256,sign,32,72,34879352,415230,43248.86568,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,366027.74,366422.9,395.16,39517,33165.51671,36313.879,37942.883,13105.71687,43248.86568
dataset1,214,NUCLEO-F446RE,STM32F446RE,84,370815,p256,verify,32,0,68589670,816543,44841.6019,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,366436.53,366847.64,411.10999999999996,41112,33052.83946,36313.879,39053.516,13588.36421,44841.6019
dataset1,215,NUCLEO-F446RE,STM32F446RE,84,371249,p256,keygen,0,64,33178865,394986,88986.26728,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,509,366861.69,367678.02,816.33,81634,33032.62659,36261.539,37837.406,26965.53554,88986.26728
dataset1,215,NUCLEO-F446RE,STM32F446RE,84,371677,p256,sign,32,71,34845564,414828,43109.4721,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2211,509,367716.37,368110.1,393.73,39374,33178.70964,36313.879,37890.137,13063.4764,43109.4721
dataset1,215,NUCLEO-F446RE,STM32F446RE,84,372505,p256,verify,32,0,68423175,814561,45183.72739,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2212,509,368123.72,368537.82,414.1,41411,33064.56059,36313.879,38312.453,13692.0386,45183.72739
dataset1,216,NUCLEO-F446RE,STM32F446RE,84,372937,p256,keygen,0,64,33059081,393560,89066.27174,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,509,368551.3,369367.36,816.0600000000001,81607,33073.21211,36313.879,37995.641,26989.77932,89066.27174
dataset1,216,NUCLEO-F446RE,STM32F446RE,84,373362,p256,sign,32,70,34511487,410851,43124.30369,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,508,369406.06,369799.79,393.73,39374,33190.1252,36261.539,37995.641,13067.97081,43124.30369
dataset1,216,NUCLEO-F446RE,STM32F446RE,84,374188,p256,verify,32,0,68258953,812606,44521.89529,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2211,509,369814.08,370221.84,407.76,40777,33086.79807,36366.23,38735.605,13491.48342,44521.89529
dataset1,217,NUCLEO-F446RE,STM32F446RE,84,374619,p256,keygen,0,64,33059035,393559,88831.01472,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,370235.31,371049.29,813.98,81399,33070.13515,36261.539,37995.641,26918.48931,88831.01472
dataset1,217,NUCLEO-F446RE,STM32F446RE,84,375045,p256,sign,32,72,34657940,412594,43223.70109,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,371087.61,371482.83,395.22,39523,33141.17011,36261.539,37890.137,13098.09124,43223.70109
dataset1,217,NUCLEO-F446RE,STM32F446RE,84,375874,p256,verify,32,0,68464879,815058,45364.75503,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,371496.46,371911.87,415.41,41542,33092.36328,36366.23,38947.492,13746.89547,45364.75503
dataset1,218,NUCLEO-F446RE,STM32F446RE,84,376308,p256,keygen,0,64,33178980,394987,89024.8223,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,371925.35,372742.31,816.96,81697,33021.4128,36261.539,38101.191,26977.21888,89024.8223
dataset1,218,NUCLEO-F446RE,STM32F446RE,84,376735,p256,sign,32,71,34737200,413538,43232.25556,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,509,372780.52,373175.77,395.25,39526,33145.22604,36261.539,37890.137,13100.6835,43232.25556
dataset1,218,NUCLEO-F446RE,STM32F446RE,84,377563,p256,verify,32,0,68451674,814900,45298.02675,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,373189.41,373604.45,415.04,41505,33073.15116,36313.879,38312.453,13726.67477,45298.02675
dataset1,219,NUCLEO-F446RE,STM32F446RE,84,377997,p256,keygen,0,64,33178865,394986,88916.09766,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,373618.45,374433.59,815.14,81515,33054.70558,36261.539,37890.137,26944.27202,88916.09766
dataset1,219,NUCLEO-F446RE,STM32F446RE,84,378423,p256,sign,32,71,34702287,413122,43106.25859,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,508,374471.64,374865.5,393.86,39387,33165.28374,36261.539,37784.691,13062.5026,43106.25859
dataset1,219,NUCLEO-F446RE,STM32F446RE,84,379250,p256,verify,32,0,68264804,812676,44815.67335,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,374879.13,375290.26,411.13,41114,33032.1704,36313.879,38576.824,13580.50707,44815.67335
dataset1,220,NUCLEO-F446RE,STM32F446RE,84,379682,p256,keygen,0,64,33059035,393559,88762.93975,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,375303.74,376117.06,813.32,81333,33071.61167,36261.539,38048.41,26897.86053,88762.93975
dataset1,220,NUCLEO-F446RE,STM32F446RE,84,380108,p256,sign,32,72,34592347,411813,43124.26113,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,376155.01,376548.7,393.69,39370,33193.43563,36313.879,38418.164,13067.95792,43124.26113
dataset1,220,NUCLEO-F446RE,STM32F446RE,84,380938,p256,verify,32,0,68622898,816939,45019.40426,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2212,508,376562.32,376975.3,412.98,41299,33033.7096,36313.879,38418.164,13642.24371,45019.40426
dataset1,221,NUCLEO-F446RE,STM32F446RE,84,381370,p256,keygen,0,64,33059035,393559,88929.52551,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,376988.78,377804.12,815.3399999999999,81535,33051.58568,36261.539,37837.406,26948.34106,88929.52551
dataset1,221,NUCLEO-F446RE,STM32F446RE,84,381797,p256,sign,32,72,34731540,413470,43240.97852,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2215,508,377842.87,378238.05,395.17999999999995,39519,33157.7972,36313.879,37837.406,13103.32682,43240.97852
dataset1,221,NUCLEO-F446RE,STM32F446RE,84,382626,p256,verify,32,0,68468662,815103,45141.75905,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,378251.68,378665.35,413.66999999999996,41368,33068.21728,36313.879,39212.645,13679.32092,45141.75905
dataset1,222,NUCLEO-F446RE,STM32F446RE,84,383060,p256,keygen,0,64,33178877,394986,88938.73607,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,508,378678.82,379494.15,815.33,81534,33055.41592,36261.539,38101.191,26951.13214,88938.73607
dataset1,222,NUCLEO-F446RE,STM32F446RE,84,383485,p256,sign,32,71,34614405,412076,43237.35473,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,379532.69,379927.93,395.23999999999995,39525,33149.96799,36261.539,37784.691,13102.22871,43237.35473
dataset1,222,NUCLEO-F446RE,STM32F446RE,84,384310,p256,verify,32,0,68193075,811822,45083.42209,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,379941.57,380354.83,413.26,41327,33058.19674,36313.879,38418.164,13661.64306,45083.42209
dataset1,223,NUCLEO-F446RE,STM32F446RE,84,384744,p256,keygen,0,64,33178923,394987,88707.71044,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,380368.82,381182.15,813.33,81334,33050.65607,36261.539,37837.406,26881.12438,88707.71044
dataset1,223,NUCLEO-F446RE,STM32F446RE,84,385168,p256,sign,32,70,34492439,410624,43094.82738,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2211,508,381220.83,381614.79,393.96,39397,33148.09024,36261.539,37784.691,13059.0386,43094.82738
dataset1,223,NUCLEO-F446RE,STM32F446RE,84,385997,p256,verify,32,0,68567352,816278,44926.59501,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,381628.42,382040.7,412.28,41229,33021.5945,36313.879,38365.305,13614.1197,44926.59501
dataset1,224,NUCLEO-F446RE,STM32F446RE,84,386429,p256,keygen,0,64,33059081,393560,89153.57663,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,509,382054.18,382871.87,817.69,81770,33039.67451,36261.539,38048.41,27016.23534,89153.57663
dataset1,224,NUCLEO-F446RE,STM32F446RE,84,386849,p256,sign,32,71,34149167,406537,43108.82983,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,382910.53,383304.41,393.88,39389,33165.55354,36261.539,37784.691,13063.28177,43108.82983
dataset1,224,NUCLEO-F446RE,STM32F446RE,84,387677,p256,verify,32,0,68370868,813938,45133.57991,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,383318.04,383731.91,413.87,41388,33046.27675,36313.879,39106.547,13676.8424,45133.57991
dataset1,225,NUCLEO-F446RE,STM32F446RE,84,388108,p256,keygen,0,64,33059081,393560,88987.44138,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,383745.38,384561.1,815.72,81573,33057.71091,36261.539,37942.883,26965.89133,88987.44138
dataset1,225,NUCLEO-F446RE,STM32F446RE,84,388534,p256,sign,32,71,34614161,412073,43245.24074,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,384599.95,384995.25,395.3,39531,33151.00225,36261.539,37890.137,13104.6184,43245.24074
dataset1,225,NUCLEO-F446RE,STM32F446RE,84,389361,p256,verify,32,0,68323118,813370,45008.59196,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,385008.87,385421.34,412.47,41248,33066.58806,36313.879,38312.453,13638.96726,45008.59196
dataset1,226,NUCLEO-F446RE,STM32F446RE,84,389794,p256,keygen,0,64,33178980,394987,88604.97913,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,508,385434.82,386247.37,812.55,81256,33044.05135,36261.539,37995.641,26849.99368,88604.97913
dataset1,226,NUCLEO-F446RE,STM32F446RE,84,390217,p256,sign,32,72,34409607,409638,43219.66822,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,386285.46,386680.55,395.09,39510,33148.9711,36261.539,37995.641,13096.86916,43219.66822
dataset1,226,NUCLEO-F446RE,STM32F446RE,84,391044,p256,verify,32,0,68316104,813286,44829.66718,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2215,509,386694.17,387104.85,410.68,41069,33078.71315,36313.879,38629.738,13584.74763,44829.66718
dataset1,227,NUCLEO-F446RE,STM32F446RE,84,391477,p256,keygen,0,64,33178905,394986,89122.06443,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,387118.32,387934.74,816.4200000000001,81643,33079.32997,36313.879,37995.641,27006.68619,89122.06443
dataset1,227,NUCLEO-F446RE,STM32F446RE,84,391902,p256,sign,32,71,34573418,411588,43100.06659,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2214,508,387972.79,388366.45,393.66,39367,33177.32944,36261.539,37942.883,13060.62624,43100.06659
dataset1,227,NUCLEO-F446RE,STM32F446RE,84,392728,p256,verify,32,0,68310278,813217,44371.75361,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,388380.08,388786.74,406.66,40667,33064.48461,36366.23,38418.164,13445.98594,44371.75361
dataset1,228,NUCLEO-F446RE,STM32F446RE,84,393160,p256,keygen,0,64,33059105,393560,88866.88513,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2212,508,388800.21,389614.47,814.26,81427,33072.11088,36261.539,37995.641,26929.35913,88866.88513
dataset1,228,NUCLEO-F446RE,STM32F446RE,84,393582,p256,sign,32,72,34326895,408653,43132.86194,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,389652.39,390046.2,393.81,39382,33189.97947,36261.539,37837.406,13070.56422,43132.86194
dataset1,228,NUCLEO-F446RE,STM32F446RE,84,394415,p256,verify,32,0,68823940,819332,44977.11694,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2217,508,390059.82,390472.03,412.21000000000004,41222,33064.26086,36313.879,38312.453,13629.42938,44977.11694
dataset1,229,NUCLEO-F446RE,STM32F446RE,84,394847,p256,keygen,0,64,33059081,393560,88797.44863,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2217,508,390485.51,391299.34,813.83,81384,33063.74752,36261.539,37837.406,26908.31777,88797.44863
dataset1,229,NUCLEO-F446RE,STM32F446RE,84,395270,p256,sign,32,71,34402737,409556,43232.94367,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2205,2212,508,391337.31,391732.66,395.34999999999997,39536,33137.39784,36261.539,37890.137,13100.89202,43232.94367
dataset1,229,NUCLEO-F446RE,STM32F446RE,84,396097,p256,verify,32,0,68346901,813653,44711.9387,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,391746.3,392156.44,410.14,41015,33035.21356,36313.879,38735.605,13549.07233,44711.9387
dataset1,230,NUCLEO-F446RE,STM32F446RE,84,396531,p256,keygen,0,64,33178966,394987,88741.95946,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,507,392169.92,392983.82,813.9,81391,33040.23172,36261.539,38418.164,26891.50287,88741.95946
dataset1,230,NUCLEO-F446RE,STM32F446RE,84,396954,p256,sign,32,71,34414040,409690,43248.85686,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,393021.85,393416.87,395.02,39503,33177.25697,36261.539,37890.137,13105.7142,43248.85686
dataset1,230,NUCLEO-F446RE,STM32F446RE,84,397777,p256,verify,32,0,68043107,810036,44955.15042,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2212,508,393430.49,393842.17,411.68,41169,33090.72571,36366.23,38841.523,13622.77286,44955.15042
dataset1,231,NUCLEO-F446RE,STM32F446RE,84,398211,p256,keygen,0,64,33179002,394988,88755.05606,3526,45200,45200,gcc-arm-none-eabi,O2,off,,,2206,2214,508,393855.64,394669.16,813.52,81353,33060.54087,36261.539,38523.926,26895.47153,88755.05606
